Format Version,1.25,Take Name,Take 2025-04-28 04.26.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-28 04.26.56.086 PM,Capture Start Frame,288444,Total Frames in Take,1575,Total Exported Frames,1575,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key,key,key,key,key,key
,ID,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6
,Parent,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
279,2.325000,-34.954151,6.656304,-15.582214,-13.973268,-71.814865,411.987305
280,2.333333,-35.080639,6.546001,-15.460017,-13.780383,-72.052162,412.017151
281,2.341667,-35.152588,6.419938,-15.315939,-13.540935,-72.249496,412.022369
282,2.350000,-35.212559,6.266519,-15.237546,-13.298643,-72.448067,412.068756
283,2.358333,-35.267761,6.148495,-15.175835,-13.052772,-72.653290,412.076996
284,2.366667,-35.332752,6.044274,-15.143329,-12.826423,-72.860725,412.070923
285,2.375000,-35.418320,5.971764,-15.129526,-12.663922,-73.112511,412.101257
286,2.383333,-35.488007,5.924987,-15.123560,-12.571926,-73.360138,412.146820
287,2.391667,-35.596355,5.953106,-15.156592,-12.570149,-73.658966,412.171234
288,2.400000,-35.671207,6.025457,-15.229333,-12.639485,-73.962700,412.223511
289,2.408333,-35.726849,6.103411,-15.352595,-12.769360,-74.272530,412.261261
290,2.416667,-35.784531,6.222229,-15.513309,-12.980441,-74.598068,412.298065
291,2.425000,-35.826080,6.384254,-15.699599,-13.202002,-74.898438,412.316925
292,2.433333,-35.860580,6.502565,-15.917271,-13.417211,-75.210480,412.349091
293,2.441667,-35.761990,6.458313,-16.021006,-13.444173,-75.342751,412.344299
294,2.450000,-35.715157,6.387531,-16.062263,-13.351551,-75.410568,412.235291
295,2.458333,-35.754513,6.357366,-15.892959,-13.249528,-75.479431,412.168030
296,2.466667,-35.762592,6.293842,-15.653453,-13.124007,-75.545868,412.114777
297,2.475000,-35.844593,6.170691,-15.477812,-12.976532,-75.651962,412.066681
298,2.483333,-35.913181,6.091163,-15.323833,-12.859095,-75.781776,412.072662
299,2.491667,-35.895031,6.076852,-15.277675,-12.814288,-75.853600,412.049927
300,2.500000,-35.863697,6.070925,-15.365159,-12.869787,-75.872002,411.922089
301,2.508333,-35.781410,6.110807,-15.499861,-13.027207,-75.916451,411.788971
302,2.516667,-35.697311,6.166304,-15.655963,-13.169722,-75.976509,411.647339
303,2.525000,-35.639072,6.138381,-15.835186,-13.170707,-76.083237,411.513336
304,2.533333,-35.625229,6.113931,-15.948210,-13.139248,-76.222107,411.452209
305,2.541667,-35.663780,6.125766,-15.987728,-13.123109,-76.430244,411.410980
306,2.550000,-35.630131,6.094900,-16.003265,-13.080901,-76.579620,411.321808
307,2.558333,-35.609200,6.087998,-16.049145,-13.056677,-76.723671,411.181366
308,2.566667,-35.590553,6.115504,-16.049438,-13.075287,-76.809608,411.089233
309,2.575000,-35.607182,6.100632,-16.123745,-13.061400,-76.801170,411.008820
310,2.583333,-35.669277,6.114035,-16.182280,-13.039151,-76.745972,410.959656
311,2.591667,-35.730736,6.110392,-16.180462,-13.042104,-76.691719,410.914001
312,2.600000,-35.792301,6.096456,-16.194750,-13.067986,-76.641098,410.875458
313,2.608333,-35.845623,6.057522,-16.251329,-13.103027,-76.591026,410.810242
314,2.616667,-35.887001,6.023008,-16.309181,-13.142725,-76.535606,410.749725
315,2.625000,-35.940197,5.988667,-16.352167,-13.176460,-76.487381,410.708313
316,2.633333,-35.990009,5.958610,-16.368702,-13.205517,-76.429611,410.650818
317,2.641667,-36.031841,5.935012,-16.373131,-13.243002,-76.375504,410.592834
318,2.650000,-36.085819,5.905768,-16.360083,-13.293811,-76.339241,410.546722
319,2.658333,-36.130539,5.873119,-16.313065,-13.343325,-76.307365,410.494751
320,2.666667,-36.182693,5.807384,-16.244287,-13.409825,-76.276031,410.461548
321,2.675000,-36.207985,5.773556,-16.129189,-13.488064,-76.244438,410.423767
322,2.683333,-36.294247,5.735403,-15.997948,-13.563824,-76.213844,410.340607
323,2.691667,-36.317768,5.712763,-15.871234,-13.631742,-76.174858,410.300201
324,2.700000,-36.358040,5.657136,-15.783914,-13.694530,-76.126915,410.240204
325,2.708333,-36.418159,5.598326,-15.731572,-13.764235,-76.093269,410.217377
326,2.716667,-36.475109,5.555735,-15.699700,-13.841411,-76.066483,410.178589
327,2.725000,-36.532082,5.482317,-15.732130,-13.911514,-76.034889,410.150940
328,2.733333,-36.566181,5.431094,-15.834359,-13.972261,-75.995956,410.113098
329,2.741667,-36.614971,5.375310,-15.947865,-14.023957,-75.943443,410.061188
330,2.750000,-36.685223,5.320503,-16.042105,-14.077825,-75.874138,409.996918
331,2.758333,-36.779800,5.258931,-16.072371,-14.128900,-75.779984,409.901855
332,2.766667,-36.920979,5.188115,-16.011093,-14.183283,-75.675056,409.749664
333,2.775000,-37.076874,5.109490,-15.860628,-14.229963,-75.587677,409.628815
334,2.783333,-37.260025,5.017938,-15.732675,-14.339567,-75.459778,409.467773
335,2.791667,-37.471298,4.935216,-15.583169,-14.469398,-75.318039,409.256073
336,2.800000,-37.696045,4.842308,-15.381193,-14.622682,-75.178947,409.055054
337,2.808333,-37.905910,4.727135,-15.207123,-14.793159,-75.013474,408.813446
338,2.816667,-38.151031,4.611904,-15.065146,-14.962638,-74.826569,408.539612
339,2.825000,-38.417114,4.513293,-14.927047,-15.130966,-74.629921,408.271820
340,2.833333,-38.686005,4.409326,-14.828003,-15.294744,-74.423820,407.994659
341,2.841667,-38.943371,4.299510,-14.758919,-15.451363,-74.204010,407.686005
342,2.850000,-39.239048,4.171499,-14.741433,-15.612661,-73.994133,407.415253
343,2.858333,-39.537548,4.065518,-14.741464,-15.777899,-73.776581,407.105774
344,2.866667,-39.820934,3.933610,-14.754895,-15.941270,-73.549942,406.748047
345,2.875000,-40.136677,3.811981,-14.693108,-16.104918,-73.326004,406.378174
346,2.883333,-40.475658,3.710135,-14.601063,-16.271704,-73.098045,406.024780
347,2.891667,-40.788071,3.583202,-14.511375,-16.436193,-72.850922,405.617340
348,2.900000,-41.154472,3.499771,-14.356265,-16.604599,-72.640053,405.230835
349,2.908333,-41.510113,3.401570,-14.190017,-16.768604,-72.442024,404.832245
350,2.916667,-41.836155,3.314148,-14.039289,-16.918129,-72.247688,404.456116
351,2.925000,-42.145142,3.231417,-13.928594,-17.056190,-72.089348,404.050995
352,2.933333,-42.473358,3.149253,-13.824070,-17.177612,-71.956535,403.670105
353,2.941667,-42.749153,3.086427,-13.754734,-17.270561,-71.812286,403.298279
354,2.950000,-43.034405,3.013664,-13.781386,-17.349556,-71.635033,402.924408
355,2.958333,-43.298847,2.931932,-13.799496,-17.428637,-71.475906,402.606659
356,2.966667,-43.552204,2.855119,-13.825706,-17.508581,-71.336174,402.315369
357,2.975000,-43.791439,2.777895,-13.883741,-17.584572,-71.210159,401.997131
358,2.983333,-44.049213,2.700078,-13.914019,-17.683689,-71.090874,401.660522
359,2.991667,-44.322681,2.636797,-13.851653,-17.793802,-71.007217,401.346558
360,3.000000,-44.589512,2.585052,-13.725861,-17.887194,-70.908997,401.007416
361,3.008333,-44.862740,2.524979,-13.591850,-17.985472,-70.802101,400.639160
362,3.016667,-45.120068,2.454905,-13.493323,-18.087868,-70.739746,400.298767
363,3.025000,-45.356503,2.406219,-13.420906,-18.175774,-70.717766,399.937103
364,3.033333,-45.562954,2.349206,-13.419982,-18.245277,-70.767563,399.613708
365,3.041667,-45.750805,2.285669,-13.484358,-18.291473,-70.862320,399.296875
366,3.050000,-45.930595,2.242509,-13.544574,-18.334795,-70.904251,399.017731
367,3.058333,-46.114136,2.180261,-13.707232,-18.354414,-70.856682,398.701874
368,3.066667,-46.326012,2.160404,-13.705955,-18.402615,-70.739449,398.370117
369,3.075000,-46.556232,2.136152,-13.581409,-18.459877,-70.686882,398.080322
370,3.083333,-46.809315,2.097866,-13.370753,-18.539713,-70.748993,397.792786
371,3.091667,-47.003254,2.022453,-13.288309,-18.603674,-70.831032,397.454315
372,3.100000,-47.221218,2.016415,-13.218256,-18.675213,-70.933487,397.126007
373,3.108333,-47.407887,1.985373,-13.128025,-18.734320,-71.080429,396.787872
374,3.116667,-47.605423,1.972139,-13.002037,-18.753672,-71.170609,396.407806
375,3.125000,-47.787933,1.957559,-12.951496,-18.753830,-71.252068,396.060211
376,3.133333,-47.979557,1.966632,-12.846823,-18.755760,-71.317108,395.730927
377,3.141667,-48.145313,1.981803,-12.792422,-18.739262,-71.322258,395.402618
378,3.150000,-48.311935,1.994673,-12.808598,-18.725805,-71.309036,395.098236
379,3.158333,-48.524811,2.015648,-12.752913,-18.741013,-71.456039,394.798798
380,3.166667,-48.682823,2.042502,-12.688049,-18.755466,-71.645149,394.496033
381,3.175000,-48.839882,2.028753,-12.736237,-18.743721,-71.934769,394.192871
382,3.183333,-49.000725,2.059388,-12.833499,-18.703932,-72.302513,393.859436
383,3.191667,-49.173607,2.101130,-12.830440,-18.678896,-72.799377,393.518219
384,3.200000,-49.340828,2.121312,-12.774031,-18.658520,-73.396080,393.143097
385,3.208333,-49.500381,2.163258,-12.765917,-18.660599,-74.149078,392.746185
386,3.216667,-49.639446,2.204832,-12.756314,-18.646519,-75.042000,392.348511
387,3.225000,-49.775150,2.205454,-12.766204,-18.580748,-75.979836,391.895111
388,3.233333,-49.906143,2.241982,-12.700628,-18.533953,-76.957031,391.464844
389,3.241667,-50.006229,2.295604,-12.697855,-18.510506,-77.995468,391.004822
390,3.250000,-50.061069,2.346990,-12.744726,-18.509274,-79.103363,390.484650
391,3.258333,-50.112263,2.405228,-12.746200,-18.462511,-80.169861,389.961151
392,3.266667,-50.125217,2.412187,-12.837011,-18.369881,-81.160652,389.482208
393,3.275000,-50.176388,2.434490,-12.866922,-18.257456,-82.176613,388.915833
394,3.283333,-50.206734,2.487869,-12.809135,-18.196951,-83.130066,388.403870
395,3.291667,-50.231045,2.510047,-12.752868,-18.114494,-83.984390,387.829620
396,3.300000,-50.264187,2.574527,-12.701649,-17.985809,-84.799469,387.250427
397,3.308333,-50.291512,2.615637,-12.651438,-17.904512,-85.596855,386.712097
398,3.316667,-50.319153,2.694012,-12.579680,-17.838856,-86.422379,386.151398
399,3.325000,-50.253803,2.818648,-12.735953,-17.703880,-86.556572,385.897705
400,3.333333,-50.234390,2.834635,-13.131734,-17.536810,-86.589111,385.291412
401,3.341667,-50.442287,2.881023,-12.972983,-17.512049,-86.552315,384.804688
402,3.350000,-50.607094,2.945791,-12.634136,-17.501013,-86.495087,384.563934
403,3.358333,-50.731182,2.960145,-12.633016,-17.458378,-86.444191,384.368225
404,3.366667,-50.844112,2.924819,-12.960464,-17.420267,-86.418198,384.280304
405,3.375000,-50.962460,2.946183,-13.127760,-17.402596,-86.386230,384.192627
406,3.383333,-51.073898,2.964075,-13.227959,-17.376345,-86.310623,384.043579
407,3.391667,-51.169525,2.971142,-13.261178,-17.346346,-86.257347,383.933685
408,3.400000,-51.248074,2.984282,-13.280771,-17.320065,-86.231682,383.858765
409,3.408333,-51.347233,3.026179,-13.407285,-17.268040,-86.177856,383.763062
410,3.416667,-51.394585,3.030695,-13.491152,-17.219076,-86.148201,383.666870
411,3.425000,-51.415157,3.055711,-13.520984,-17.169655,-86.119743,383.551117
412,3.433333,-51.456310,3.065510,-13.605657,-17.141712,-86.139053,383.507446
413,3.441667,-51.478100,3.077035,-13.717268,-17.102140,-86.136551,383.388306
414,3.450000,-51.477417,3.071459,-13.853827,-17.020788,-86.139580,383.329407
415,3.458333,-51.465706,3.101053,-13.980009,-16.932325,-86.124046,383.242035
416,3.466667,-51.462799,3.108891,-14.154909,-16.827511,-86.098694,383.165558
417,3.475000,-51.449730,3.118474,-14.347125,-16.737221,-86.070572,383.100067
418,3.483333,-51.451527,3.197420,-14.473413,-16.655497,-86.065468,383.045837
419,3.491667,-51.432137,3.238509,-14.601309,-16.580938,-86.083092,383.010681
420,3.500000,-51.417473,3.288405,-14.757884,-16.522112,-86.124809,382.984955
421,3.508333,-51.369225,3.307226,-14.855130,-16.456690,-86.181221,382.984192
422,3.516667,-51.357487,3.358998,-14.894658,-16.378309,-86.212509,382.974457
423,3.525000,-51.335911,3.392323,-15.008554,-16.294157,-86.173882,382.921082
424,3.533333,-51.305199,3.432806,-15.069432,-16.214825,-86.161621,382.833984
425,3.541667,-51.270737,3.444060,-15.155377,-16.137098,-86.174149,382.817108
426,3.550000,-51.235619,3.476693,-15.210538,-16.080280,-86.205528,382.793091
427,3.558333,-51.200951,3.494043,-15.258286,-16.037392,-86.240013,382.787933
428,3.566667,-51.169380,3.509291,-15.320902,-16.013157,-86.282890,382.789948
429,3.575000,-51.133205,3.531585,-15.383399,-16.004944,-86.311829,382.782959
430,3.583333,-51.087044,3.531973,-15.529960,-15.979957,-86.357224,382.856232
431,3.591667,-51.016918,3.546430,-15.661504,-15.954714,-86.375397,382.849762
432,3.600000,-50.950405,3.535483,-15.856665,-15.932962,-86.395828,382.900543
433,3.608333,-50.900620,3.537475,-16.089811,-15.908392,-86.411674,382.923248
434,3.616667,-50.805233,3.527055,-16.282969,-15.905332,-86.436790,382.959717
435,3.625000,-50.757717,3.534336,-16.379257,-15.915973,-86.472740,383.017883
436,3.633333,-50.723244,3.524183,-16.439373,-15.929202,-86.510513,383.053284
437,3.641667,-50.721592,3.535909,-16.424860,-15.933080,-86.531570,383.080994
438,3.650000,-50.706390,3.511411,-16.431690,-15.932696,-86.535957,383.079346
439,3.658333,-50.706921,3.500976,-16.429945,-15.944700,-86.539948,383.073730
440,3.666667,-50.683765,3.472763,-16.434727,-15.956449,-86.543533,383.092072
441,3.675000,-50.662411,3.454354,-16.435183,-15.977407,-86.539490,383.089966
442,3.683333,-50.641624,3.426231,-16.467651,-15.997375,-86.550430,383.128113
443,3.691667,-50.602001,3.393710,-16.539103,-16.017578,-86.552948,383.110657
444,3.700000,-50.557392,3.341660,-16.632471,-16.054670,-86.586792,383.160309
445,3.708333,-50.519207,3.308300,-16.654570,-16.092918,-86.621994,383.210144
446,3.716667,-50.479042,3.266758,-16.647980,-16.126486,-86.620926,383.201813
447,3.725000,-50.473301,3.260279,-16.569847,-16.165264,-86.629997,383.234589
448,3.733333,-50.450287,3.209522,-16.502735,-16.195663,-86.634117,383.216583
449,3.741667,-50.447002,3.174462,-16.363220,-16.229324,-86.637711,383.253113
450,3.750000,-50.491318,3.129904,-16.167452,-16.253893,-86.633972,383.233307
451,3.758333,-50.489063,3.112547,-15.814957,-16.303936,-86.628387,383.229767
452,3.766667,-50.532028,3.147525,-15.316011,-16.359936,-86.620125,383.177765
453,3.775000,-50.570232,3.164615,-14.801592,-16.401665,-86.637154,383.140747
454,3.783333,-50.592190,3.213106,-14.239445,-16.441164,-86.655525,383.119019
455,3.791667,-50.622601,3.289264,-13.724644,-16.462629,-86.653503,383.060730
456,3.800000,-50.664692,3.371243,-13.257207,-16.470110,-86.638924,383.025177
457,3.808333,-50.674183,3.419690,-12.746719,-16.463177,-86.623596,382.969360
458,3.816667,-50.695911,3.419704,-12.184742,-16.458115,-86.613686,382.902924
459,3.825000,-50.793350,3.558965,-11.439154,-16.452082,-86.614487,382.955566
460,3.833333,-50.842133,3.678542,-10.644316,-16.435320,-86.629715,382.954224
461,3.841667,-50.920891,3.774165,-9.844015,-16.393057,-86.627304,382.925293
462,3.850000,-50.995216,3.873861,-8.977364,-16.362772,-86.605766,382.833130
463,3.858333,-51.065563,3.959160,-8.062478,-16.330791,-86.567543,382.729614
464,3.866667,-51.116459,4.061549,-7.070107,-16.299591,-86.518539,382.586334
465,3.875000,-51.191475,4.132630,-6.185250,-16.327515,-86.521294,382.560913
466,3.883333,-51.244652,4.183736,-5.333591,-16.347748,-86.500732,382.562561
467,3.891667,-51.328991,4.245950,-4.558169,-16.333475,-86.514458,382.578186
468,3.900000,-51.425739,4.335689,-4.145963,-16.335310,-86.593193,382.804352
469,3.908333,-51.507160,4.482151,-3.931917,-16.336800,-86.690582,383.076080
470,3.916667,-51.569302,4.614063,-3.712902,-16.309406,-86.770226,383.309418
471,3.925000,-51.654266,4.738922,-3.479875,-16.238970,-86.817978,383.463715
472,3.933333,-51.722523,4.866947,-3.177171,-16.128334,-86.825478,383.504852
473,3.941667,-51.774467,4.953833,-2.938514,-16.059202,-86.813133,383.566772
474,3.950000,-51.822540,5.033272,-2.771243,-16.018232,-86.804718,383.584808
475,3.958333,-51.850891,5.078063,-2.656397,-16.006321,-86.808846,383.606476
476,3.966667,-51.862404,5.092403,-2.583428,-16.007500,-86.824821,383.620422
477,3.975000,-51.841503,5.095306,-2.523182,-16.004698,-86.834595,383.620544
478,3.983333,-51.810890,5.078553,-2.507781,-16.004808,-86.848938,383.629364
479,3.991667,-51.770386,5.070279,-2.505333,-15.995729,-86.847992,383.650299
480,4.000000,-51.715893,5.070253,-2.516011,-15.974672,-86.834976,383.672852
481,4.008333,-51.621334,5.082048,-2.511584,-15.955786,-86.809181,383.682434
482,4.016667,-51.563011,5.086810,-2.519137,-15.932163,-86.801964,383.690918
483,4.025000,-51.515369,5.092398,-2.498449,-15.922319,-86.782875,383.684326
484,4.033333,-51.462414,5.087090,-2.474225,-15.913244,-86.770302,383.706940
485,4.041667,-51.424728,5.111501,-2.450776,-15.899347,-86.769974,383.703644
486,4.050000,-51.408737,5.114610,-2.422622,-15.892651,-86.763550,383.711853
487,4.058333,-51.375248,5.120081,-2.405091,-15.880110,-86.762268,383.751099
488,4.066667,-51.339443,5.139759,-2.370933,-15.871199,-86.761879,383.794891
489,4.075000,-51.310410,5.150207,-2.352310,-15.856821,-86.766144,383.862427
490,4.083333,-51.283878,5.177288,-2.359876,-15.831260,-86.779648,383.935425
491,4.091667,-51.256847,5.200935,-2.376835,-15.825518,-86.796227,384.028442
492,4.100000,-51.199844,5.213507,-2.430399,-15.817305,-86.827957,384.179077
493,4.108333,-51.170319,5.229716,-2.496297,-15.796026,-86.853577,384.285614
494,4.116667,-51.104649,5.229508,-2.580269,-15.778368,-86.875885,384.428650
495,4.125000,-51.035812,5.190177,-2.710548,-15.771210,-86.915619,384.618256
496,4.133333,-50.912010,5.145109,-2.856572,-15.771210,-86.945274,384.827148
497,4.141667,-50.821220,5.117564,-2.971418,-15.786331,-86.955750,384.962952
498,4.150000,-50.709682,5.079363,-3.239147,-15.803495,-86.998207,385.171509
499,4.158333,-50.595024,5.083803,-3.832302,-15.843252,-87.104233,385.449951
500,4.166667,-50.511154,5.095816,-4.749808,-15.943441,-87.223572,385.805420
501,4.175000,-50.475620,5.051640,-5.757797,-15.989726,-87.291542,386.171783
502,4.183333,-50.386909,5.008204,-6.622718,-16.002625,-87.322563,386.415985
503,4.191667,-50.293789,4.969666,-7.466019,-15.975266,-87.336586,386.556519
504,4.200000,-50.174400,4.891107,-8.290925,-15.970406,-87.337662,386.649200
505,4.208333,-50.051529,4.793880,-9.138647,-15.977403,-87.340065,386.708069
506,4.216667,-49.902328,4.717535,-10.034896,-15.973091,-87.346924,386.727295
507,4.225000,-49.326363,3.794734,-12.277090,-15.799282,-86.941978,385.334290
508,4.233333,-49.212093,3.751580,-13.281631,-15.793681,-86.948662,385.422668
509,4.241667,-49.054340,3.626258,-14.431661,-15.790818,-86.996498,385.555450
510,4.250000,-48.907978,3.476910,-15.694667,-15.782516,-87.000725,385.655914
511,4.258333,-48.768826,3.422767,-16.829096,-15.814610,-87.032616,385.861053
512,4.266667,-48.700329,3.361929,-17.794361,-15.877912,-87.045715,386.060028
513,4.275000,-48.653034,3.274021,-18.264532,-15.935218,-87.012665,386.289093
514,4.283333,-48.578022,3.241450,-18.411165,-15.983764,-87.015266,386.560944
515,4.291667,-48.492905,3.163532,-18.564074,-16.024509,-87.004692,386.695374
516,4.300000,-48.453274,3.057014,-18.722944,-16.108803,-87.019310,386.834595
517,4.308333,-48.398026,2.989408,-18.744513,-16.180826,-87.031792,386.930420
518,4.316667,-48.381985,2.869168,-18.820778,-16.262625,-87.038879,387.041260
519,4.325000,-48.334908,2.738036,-18.861258,-16.372078,-87.018806,387.057648
520,4.333333,-48.314926,2.582562,-18.898041,-16.528540,-87.023445,387.159546
521,4.341667,-48.250042,2.374434,-19.027655,-16.681517,-87.037689,387.223328
522,4.350000,-48.190304,2.162348,-19.129995,-16.837835,-87.066841,387.354187
523,4.358333,-48.105576,1.974948,-19.222868,-16.995806,-87.067764,387.421722
524,4.366667,-48.062729,1.789720,-19.391155,-17.151335,-87.100517,387.589081
525,4.375000,-47.985065,1.694628,-19.484623,-17.300707,-87.110046,387.686798
526,4.383333,-47.929642,1.557799,-19.649860,-17.406601,-87.104790,387.756348
527,4.391667,-47.871532,1.477951,-19.730013,-17.509634,-87.141983,387.879517
528,4.400000,-47.819920,1.388508,-19.829576,-17.591648,-87.155769,387.941711
529,4.408333,-47.789425,1.333394,-19.917397,-17.667879,-87.176651,388.054169
530,4.416667,-47.734367,1.324021,-19.983442,-17.704933,-87.195038,388.124207
531,4.425000,-47.699379,1.298978,-20.060055,-17.725494,-87.202721,388.209778
532,4.433333,-47.671650,1.294121,-20.095856,-17.749243,-87.213013,388.253082
533,4.441667,-47.618446,1.281833,-20.143002,-17.774200,-87.243347,388.357239
534,4.450000,-47.579479,1.254467,-20.152597,-17.804541,-87.263100,388.406891
535,4.458333,-47.555698,1.205790,-20.173527,-17.828547,-87.250687,388.398682
536,4.466667,-47.564671,1.202481,-20.150923,-17.842007,-87.263672,388.457733
537,4.475000,-47.534691,1.202983,-20.123175,-17.845240,-87.264389,388.429443
538,4.483333,-47.523251,1.223528,-20.055742,-17.836035,-87.302803,388.469513
539,4.491667,-47.500229,1.254088,-19.999384,-17.817028,-87.323853,388.454895
540,4.500000,-47.486702,1.296365,-19.915363,-17.803804,-87.335220,388.474152
541,4.508333,-47.407059,1.391082,-19.756433,-17.789209,-87.321945,388.423218
542,4.516667,-47.323967,1.420855,-19.624992,-17.770376,-87.354324,388.462646
543,4.525000,-47.242439,1.469167,-19.487148,-17.757956,-87.411720,388.565247
544,4.533333,-47.128181,1.518844,-19.299732,-17.755932,-87.463326,388.681396
545,4.541667,-47.042309,1.603792,-19.080416,-17.741642,-87.525635,388.867401
546,4.550000,-46.902832,1.704960,-18.787674,-17.717058,-87.561157,388.983063
547,4.558333,-46.762486,1.760930,-18.575382,-17.701736,-87.607880,389.171173
548,4.566667,-46.612648,1.844035,-18.351656,-17.697498,-87.678413,389.418091
549,4.575000,-46.444252,1.890714,-18.141943,-17.680925,-87.764053,389.703094
550,4.583333,-46.269604,1.959828,-17.874020,-17.667358,-87.819084,389.941315
551,4.591667,-46.104610,1.991314,-17.641888,-17.672293,-87.864769,390.219635
552,4.600000,-45.926178,2.033701,-17.394516,-17.672705,-87.917839,390.544037
553,4.608333,-45.789745,2.130674,-16.920948,-17.665552,-87.990540,390.940552
554,4.616667,-45.603905,2.222073,-16.272654,-17.655056,-88.024475,391.220825
555,4.625000,-45.483543,2.321325,-15.571059,-17.631941,-88.076645,391.496094
556,4.633333,-45.369003,2.422776,-14.856765,-17.620796,-88.143501,391.826355
557,4.641667,-45.254856,2.536009,-14.081300,-17.572697,-88.198196,392.115479
558,4.650000,-45.125954,2.661875,-13.121925,-17.548494,-88.280991,392.418091
559,4.658333,-45.045502,2.788745,-12.132716,-17.556122,-88.354752,392.745331
560,4.666667,-44.975048,2.841142,-11.273367,-17.597643,-88.402199,393.034515
561,4.675000,-44.879536,2.827494,-10.576183,-17.642784,-88.429306,393.296875
562,4.683333,-44.798405,2.852856,-9.779906,-17.691292,-88.479561,393.605438
563,4.691667,-44.744072,2.887254,-8.768260,-17.755058,-88.534233,393.886841
564,4.700000,-44.716015,2.951860,-7.646206,-17.805853,-88.556297,394.149597
565,4.708333,-44.723721,3.036054,-6.504230,-17.832785,-88.586945,394.342407
566,4.716667,-44.734299,3.219353,-5.433772,-17.837357,-88.617470,394.562378
567,4.725000,-44.692162,3.232660,-4.949358,-17.817074,-88.663445,394.733887
568,4.733333,-44.579014,3.262770,-4.979555,-17.774563,-88.698425,394.931671
569,4.741667,-44.496296,3.358127,-4.882605,-17.717148,-88.737732,395.147461
570,4.750000,-44.419334,3.419314,-4.793357,-17.643166,-88.769913,395.340332
571,4.758333,-44.330719,3.514367,-4.664732,-17.567034,-88.786949,395.520294
572,4.766667,-44.271854,3.633746,-4.608795,-17.488638,-88.832588,395.736816
573,4.775000,-44.242828,3.742484,-4.530065,-17.410843,-88.849960,395.864441
574,4.783333,-44.221413,3.831390,-4.430912,-17.345739,-88.855789,395.902832
575,4.791667,-44.254387,3.919355,-4.234495,-17.292738,-88.860992,395.955933
576,4.800000,-44.284679,3.993935,-3.951023,-17.243559,-88.848915,395.947998
577,4.808333,-44.325867,4.024228,-3.670329,-17.204388,-88.838844,395.893097
578,4.816667,-44.311382,4.092247,-3.447002,-17.173704,-88.867882,395.893646
579,4.825000,-44.291420,4.169666,-3.299307,-17.119673,-88.862076,395.794922
580,4.833333,-44.289875,4.273860,-3.218588,-17.041206,-88.872421,395.749115
581,4.841667,-44.291180,4.382174,-3.182526,-16.948938,-88.873444,395.753845
582,4.850000,-44.301205,4.490023,-3.165383,-16.856232,-88.863869,395.735596
583,4.858333,-44.353939,4.636405,-3.106488,-16.767094,-88.885834,395.796448
584,4.866667,-44.360516,4.743551,-3.055743,-16.652975,-88.864624,395.742279
585,4.875000,-44.386402,4.841617,-2.939058,-16.544516,-88.845169,395.652496
586,4.883333,-44.426018,4.908284,-2.771771,-16.468634,-88.835640,395.520172
587,4.891667,-44.513092,5.023333,-2.602470,-16.439875,-88.806343,395.391663
588,4.900000,-44.590141,5.084216,-2.457185,-16.413128,-88.826813,395.306091
589,4.908333,-44.659348,5.163043,-2.348388,-16.385874,-88.859612,395.243927
590,4.916667,-44.721611,5.203799,-2.297209,-16.374147,-88.899063,395.240143
591,4.925000,-44.760017,5.240396,-2.248382,-16.368721,-88.928497,395.233154
592,4.933333,-44.808643,5.252552,-2.223579,-16.370632,-88.945160,395.233063
593,4.941667,-44.610344,4.986608,-2.489115,-16.410038,-88.842819,394.813538
594,4.950000,-44.570827,4.939807,-2.549831,-16.422941,-88.836121,394.749969
595,4.958333,-44.530117,4.922323,-2.594988,-16.427036,-88.849342,394.734802
596,4.966667,-44.505226,4.898142,-2.671962,-16.411592,-88.865425,394.756256
597,4.975000,-44.463966,4.905576,-2.745852,-16.396465,-88.874176,394.774200
598,4.983333,-44.415455,4.920193,-2.832695,-16.392790,-88.893967,394.823608
599,4.991667,-44.374344,4.917075,-2.925310,-16.381643,-88.908134,394.885468
600,5.000000,-44.335663,4.900123,-3.008635,-16.377344,-88.931534,394.948059
601,5.008333,-44.298882,4.899226,-3.071127,-16.371405,-88.954575,395.028503
602,5.016667,-44.278900,4.885069,-3.144691,-16.380199,-88.983826,395.110138
603,5.025000,-44.227882,4.867260,-3.244599,-16.395309,-89.003090,395.213074
604,5.033333,-44.191177,4.857495,-3.370337,-16.413294,-89.008789,395.314209
605,5.041667,-44.116371,4.770263,-3.699058,-16.448273,-88.981613,395.357330
606,5.050000,-44.009895,4.683695,-4.366502,-16.449232,-88.979355,395.471100
607,5.058333,-43.897705,4.624788,-5.397335,-16.474857,-89.020271,395.653778
608,5.066667,-43.701439,4.543743,-6.670722,-16.469406,-89.070297,395.815002
609,5.075000,-43.484966,4.465022,-7.818935,-16.401752,-89.157211,396.022797
