Time,Hex Data,fxBias,fyBias,fxBias,txBias,tyBias,tzBias
868802.8801347,0,    70,    52,   138,   -77,   -25,   -31,0.0,0.0,0.0,0.0,0.0,0.0
868803.2391165,0,    71,    52,   126,   -77,   -27,   -28,28.89338341519792,21.463656251289883,56.96124158996162,-0.6938812291610346,-0.22528611336397225,-0.27935478057132557
868803.2392274,0,    71,    53,   127,   -77,   -28,   -28,29.306146035415036,21.463656251289883,52.008090147356256,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2393185,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.876418871507,52.42085276757337,-0.6938812291610346,-0.25232044696764894,-0.25232044696764894
868803.2394403,0,    71,    54,   128,   -76,   -27,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2395838,0,    71,    53,   129,   -76,   -27,   -28,29.306146035415036,22.28918149172411,52.83361538779049,-0.6848697846264756,-0.24330900243309003,-0.25232044696764894
868803.2397036,0,    70,    52,   129,   -77,   -26,   -28,29.306146035415036,21.876418871507,53.246378008007596,-0.6848697846264756,-0.24330900243309003,-0.25232044696764894
868803.2397945,0,    71,    53,   128,   -77,   -27,   -28,28.89338341519792,21.463656251289883,53.246378008007596,-0.6938812291610346,-0.23429755789853113,-0.25232044696764894
868803.2398867,0,    71,    54,   129,   -77,   -27,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2399756,0,    71,    52,   129,   -78,   -27,   -29,29.306146035415036,22.28918149172411,53.246378008007596,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2400647,0,    70,    53,   128,   -77,   -27,   -29,29.306146035415036,21.463656251289883,53.246378008007596,-0.7028926736955934,-0.24330900243309003,-0.2613318915022078
868803.2401529,0,    71,    52,   129,   -76,   -27,   -28,28.89338341519792,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.2613318915022078
868803.2402521,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.463656251289883,53.246378008007596,-0.6848697846264756,-0.24330900243309003,-0.25232044696764894
868803.2403398,0,    70,    52,   129,   -77,   -26,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.240443,0,    70,    52,   129,   -77,   -26,   -28,28.89338341519792,21.463656251289883,53.246378008007596,-0.6938812291610346,-0.23429755789853113,-0.25232044696764894
868803.2405936,0,    71,    53,   129,   -77,   -27,   -27,28.89338341519792,21.463656251289883,53.246378008007596,-0.6938812291610346,-0.23429755789853113,-0.25232044696764894
868803.2406881,0,    71,    54,   130,   -76,   -28,   -28,29.306146035415036,21.876418871507,53.246378008007596,-0.6938812291610346,-0.24330900243309003,-0.24330900243309003
868803.240779,0,    71,    52,   129,   -76,   -27,   -29,29.306146035415036,22.28918149172411,53.65914062822471,-0.6848697846264756,-0.25232044696764894,-0.25232044696764894
868803.2408677,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.463656251289883,53.246378008007596,-0.6848697846264756,-0.24330900243309003,-0.2613318915022078
868803.2409559,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2410481,0,    71,    53,   129,   -77,   -27,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2411394,0,    70,    53,   129,   -76,   -27,   -29,29.306146035415036,21.876418871507,53.246378008007596,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2412671,0,    71,    52,   129,   -77,   -26,   -29,28.89338341519792,21.876418871507,53.246378008007596,-0.6848697846264756,-0.24330900243309003,-0.2613318915022078
868803.2413575,0,    71,    51,   128,   -77,   -27,   -28,29.306146035415036,21.463656251289883,53.246378008007596,-0.6938812291610346,-0.23429755789853113,-0.2613318915022078
868803.2414515,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.05089363107277,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2415439,0,    71,    53,   128,   -76,   -27,   -28,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.25232044696764894
868803.2416369,0,    71,    53,   128,   -77,   -27,   -29,29.306146035415036,21.876418871507,52.83361538779049,-0.6848697846264756,-0.24330900243309003,-0.25232044696764894
868803.2417298,0,    71,    52,   128,   -77,   -27,   -27,29.306146035415036,21.876418871507,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.2613318915022078
868803.2418252,0,    71,    53,   128,   -77,   -27,   -28,29.306146035415036,21.463656251289883,52.83361538779049,-0.6938812291610346,-0.24330900243309003,-0.24330900243309003
