Format Version,1.25,Take Name,Take 2025-04-29 12.39.36 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-29 12.39.37.060 PM,Capture Start Frame,35987,Total Frames in Take,5690,Total Exported Frames,5690,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key,key,key,key,key,key
,ID,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6
,Parent,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
913,7.608333,-101.844124,-7.004007,-21.850677,-19.648220,-76.574661,436.129730
914,7.616667,-101.701958,-7.262094,-21.830051,-20.268305,-76.536346,436.515167
915,7.625000,-101.511856,-7.510012,-21.800325,-20.892105,-76.487259,436.885193
916,7.633333,-101.371178,-7.750361,-21.748482,-21.486841,-76.446442,437.239410
917,7.641667,-101.199585,-7.960325,-21.689104,-22.049049,-76.402000,437.564270
918,7.650000,-101.028877,-8.185070,-21.593885,-22.613510,-76.363457,437.899323
919,7.658333,-100.892715,-8.402327,-21.480772,-23.165003,-76.343620,438.219574
920,7.666667,-100.744858,-8.583239,-21.409533,-23.686417,-76.314819,438.525787
921,7.675000,-100.610916,-8.778373,-21.342094,-24.187180,-76.287437,438.870575
922,7.683333,-100.481682,-8.972556,-21.297930,-24.685669,-76.264320,439.191650
923,7.691667,-100.324532,-9.178306,-21.299261,-25.162031,-76.231827,439.544250
924,7.700000,-100.141655,-9.386494,-21.333721,-25.616501,-76.184502,439.875549
925,7.708333,-99.996658,-9.560437,-21.399729,-26.023304,-76.144394,440.209656
926,7.716667,-99.831596,-9.744732,-21.468422,-26.421041,-76.090195,440.599915
927,7.725000,-99.639015,-9.913031,-21.562094,-26.797176,-76.015839,441.023987
928,7.733333,-99.443832,-10.082757,-21.629076,-27.154041,-75.927307,441.473633
929,7.741667,-99.217529,-10.224135,-21.700891,-27.499918,-75.825043,441.986298
930,7.750000,-98.953842,-10.387655,-21.701702,-27.863766,-75.703148,442.591339
931,7.758333,-98.666771,-10.521071,-21.702757,-28.193483,-75.572762,443.211761
932,7.766667,-98.372414,-10.639639,-21.706781,-28.516088,-75.429695,443.916901
933,7.775000,-98.078712,-10.765895,-21.693182,-28.805374,-75.285881,444.585541
934,7.783333,-97.768326,-10.880070,-21.682842,-29.088152,-75.132950,445.272186
935,7.791667,-97.468216,-10.998608,-21.651808,-29.375689,-74.980766,445.972748
936,7.800000,-97.167969,-11.105517,-21.622023,-29.645992,-74.837524,446.656769
937,7.808333,-96.852646,-11.210145,-21.576916,-29.919144,-74.697380,447.376556
938,7.816667,-96.557831,-11.316138,-21.510790,-30.201975,-74.577271,448.088959
939,7.825000,-96.259697,-11.426314,-21.431978,-30.479563,-74.449081,448.725952
940,7.833333,-95.998688,-11.535883,-21.331097,-30.758961,-74.347702,449.354553
941,7.841667,-95.725792,-11.644743,-21.239069,-31.053957,-74.251320,449.977966
942,7.850000,-95.470657,-11.757538,-21.166494,-31.322762,-74.154564,450.559326
943,7.858333,-95.211678,-11.870552,-21.112894,-31.593225,-74.064354,451.179840
944,7.866667,-94.943542,-11.982134,-21.074507,-31.847857,-73.967674,451.791595
945,7.875000,-94.659393,-12.077246,-21.074409,-32.078098,-73.863510,452.410797
946,7.883333,-94.387184,-12.178069,-21.074303,-32.295456,-73.769142,453.045410
947,7.891667,-94.104546,-12.260580,-21.108728,-32.494392,-73.669571,453.713074
948,7.900000,-93.798187,-12.354526,-21.137493,-32.677448,-73.548828,454.388275
949,7.908333,-93.494812,-12.425826,-21.170153,-32.849052,-73.440178,455.092316
950,7.916667,-93.196793,-12.503526,-21.205471,-32.994858,-73.325424,455.749176
951,7.925000,-92.923149,-12.568477,-21.225370,-33.137192,-73.226578,456.390839
952,7.933333,-92.660110,-12.622707,-21.250124,-33.268814,-73.136108,457.019775
953,7.941667,-92.405090,-12.685030,-21.251141,-33.387615,-73.043587,457.572083
954,7.950000,-92.177574,-12.735721,-21.264069,-33.503082,-72.967903,458.101105
955,7.958333,-91.960266,-12.779051,-21.279602,-33.615631,-72.899773,458.599976
956,7.966667,-91.742668,-12.834649,-21.257183,-33.727715,-72.839493,459.087555
957,7.975000,-91.545158,-12.868993,-21.230696,-33.820816,-72.774170,459.553436
958,7.983333,-91.347946,-12.885728,-21.213247,-33.894043,-72.704956,460.014282
959,7.991667,-91.168007,-12.897926,-21.165014,-33.955307,-72.642754,460.431488
960,8.000000,-90.988480,-12.902666,-21.095350,-34.000088,-72.581581,460.842926
961,8.008333,-90.805702,-12.900434,-20.999420,-34.034462,-72.517860,461.251221
962,8.016667,-90.624695,-12.904211,-20.870832,-34.051613,-72.459724,461.674774
963,8.025000,-90.448090,-12.892812,-20.779926,-34.059727,-72.398781,462.074554
964,8.033333,-90.242981,-12.881660,-20.698164,-34.044888,-72.322685,462.525482
965,8.041667,-90.014572,-12.848980,-20.670935,-33.994308,-72.222214,463.007904
966,8.050000,-89.752876,-12.823229,-20.642048,-33.916172,-72.115059,463.623688
967,8.058333,-89.447205,-12.790467,-20.631245,-33.806915,-71.985893,464.317780
968,8.066667,-89.104652,-12.738920,-20.637781,-33.652939,-71.840866,465.087250
969,8.075000,-88.755486,-12.668853,-20.614883,-33.495049,-71.696495,465.878632
970,8.083333,-88.417770,-12.589441,-20.558807,-33.329021,-71.551437,466.666168
971,8.091667,-88.079826,-12.509832,-20.472727,-33.159470,-71.418259,467.466187
972,8.100000,-87.741196,-12.421281,-20.383051,-32.977695,-71.284874,468.226318
973,8.108333,-87.439064,-12.324526,-20.283148,-32.788078,-71.160728,468.957672
974,8.116667,-87.139580,-12.228064,-20.160799,-32.605118,-71.044281,469.672241
975,8.125000,-86.846573,-12.146019,-20.032114,-32.434937,-70.933105,470.376923
976,8.133333,-86.555367,-12.056659,-19.924288,-32.257629,-70.821953,471.084625
977,8.141667,-86.258507,-11.960005,-19.835411,-32.072720,-70.710205,471.748322
978,8.150000,-85.949318,-11.871358,-19.762354,-31.886148,-70.609886,472.502045
979,8.158333,-85.638275,-11.779404,-19.706871,-31.694956,-70.505104,473.227692
980,8.166667,-85.300774,-11.680427,-19.663588,-31.482477,-70.397079,474.015808
981,8.175000,-84.937263,-11.583112,-19.590086,-31.256393,-70.291039,474.843933
982,8.183333,-84.545723,-11.474515,-19.530918,-31.004913,-70.186516,475.733734
983,8.191667,-84.172119,-11.361802,-19.446091,-30.776352,-70.086220,476.614929
984,8.200000,-83.780663,-11.246405,-19.369482,-30.520653,-69.986977,477.544250
985,8.208333,-83.384644,-11.127369,-19.278357,-30.244049,-69.888657,478.442078
986,8.216667,-83.005638,-11.000497,-19.163795,-29.962793,-69.798332,479.306274
987,8.225000,-82.629372,-10.865696,-19.073717,-29.659143,-69.708824,480.244446
988,8.233333,-82.248955,-10.720046,-19.011160,-29.317020,-69.625000,481.142029
989,8.241667,-81.891922,-10.579026,-18.985563,-28.976784,-69.550301,482.027863
990,8.250000,-81.547791,-10.414584,-18.956976,-28.602417,-69.469620,482.873779
991,8.258333,-81.219910,-10.244507,-18.957872,-28.208471,-69.382202,483.652100
992,8.266667,-80.890419,-10.082551,-18.956291,-27.804789,-69.312325,484.456573
993,8.275000,-80.570793,-9.904977,-18.943811,-27.372677,-69.227837,485.201294
994,8.283333,-80.258148,-9.713762,-18.925869,-26.937054,-69.152344,485.946014
995,8.291667,-79.933434,-9.507207,-18.918287,-26.464077,-69.086647,486.720215
996,8.300000,-79.595947,-9.293158,-18.889490,-25.976768,-69.022606,487.492401
997,8.308333,-79.273048,-9.082106,-18.873816,-25.463182,-68.949776,488.243835
998,8.316667,-78.943550,-8.847264,-18.876465,-24.920809,-68.888588,489.025818
999,8.325000,-78.622269,-8.616552,-18.876009,-24.366724,-68.820625,489.743408
1000,8.333333,-78.346397,-8.378598,-18.918879,-23.785503,-68.756767,490.399231
1001,8.341667,-78.078651,-8.138907,-18.946533,-23.190151,-68.681717,491.022217
1002,8.350000,-77.847473,-7.891740,-19.014944,-22.575848,-68.627625,491.621399
1003,8.358333,-77.634644,-7.646583,-19.014778,-21.966450,-68.565445,492.110779
1004,8.366667,-77.448761,-7.400005,-19.075706,-21.347961,-68.517838,492.642090
1005,8.375000,-77.284241,-7.150168,-19.112326,-20.721628,-68.456810,493.034515
1006,8.383333,-77.122375,-6.901846,-19.141228,-20.086647,-68.398651,493.457306
1007,8.391667,-76.969139,-6.654992,-19.217556,-19.445021,-68.351585,493.886536
1008,8.400000,-76.835915,-6.397574,-19.219082,-18.804296,-68.286819,494.183105
1009,8.408333,-76.684891,-6.141263,-19.270025,-18.165092,-68.241219,494.549530
1010,8.416667,-76.547318,-5.891249,-19.299650,-17.520487,-68.192772,494.867126
1011,8.425000,-76.425682,-5.620742,-19.336100,-16.855711,-68.142990,495.171478
1012,8.433333,-76.302231,-5.351935,-19.395432,-16.189106,-68.101105,495.435883
1013,8.441667,-76.200943,-5.098932,-19.461691,-15.520837,-68.061295,495.708618
1014,8.450000,-76.134857,-4.821333,-19.524973,-14.856646,-68.011124,495.910034
1015,8.458333,-76.084869,-4.575790,-19.578798,-14.206759,-67.959465,496.028992
1016,8.466667,-76.060089,-4.323672,-19.634605,-13.553308,-67.913979,496.189270
1017,8.475000,-76.043320,-4.053834,-19.641020,-12.919522,-67.860336,496.239136
1018,8.483333,-76.019226,-3.809190,-19.677528,-12.303468,-67.817772,496.268219
1019,8.491667,-76.017982,-3.559050,-19.722116,-11.681618,-67.770714,496.244873
1020,8.500000,-76.027832,-3.302797,-19.787924,-11.059464,-67.730888,496.291473
1021,8.508333,-76.050125,-3.071612,-19.862194,-10.437265,-67.687469,496.230194
1022,8.516667,-76.075920,-2.838344,-19.983562,-9.806946,-67.642036,496.125214
1023,8.525000,-76.123558,-2.603305,-20.103363,-9.201303,-67.599129,496.049225
1024,8.533333,-76.188339,-2.381866,-20.227230,-8.599784,-67.553139,495.890289
1025,8.541667,-76.274651,-2.163770,-20.329145,-8.009625,-67.504929,495.661926
1026,8.550000,-76.376999,-1.943622,-20.439732,-7.431262,-67.469261,495.467957
1027,8.558333,-76.495789,-1.712023,-20.503441,-6.856775,-67.425156,495.166412
1028,8.566667,-76.619553,-1.483748,-20.541233,-6.282877,-67.391312,494.853119
1029,8.575000,-76.760674,-1.242732,-20.537151,-5.692016,-67.351105,494.554169
1030,8.583333,-76.897339,-1.011507,-20.495640,-5.135344,-67.310860,494.201569
1031,8.591667,-77.031761,-0.771733,-20.499195,-4.556082,-67.270378,493.852478
1032,8.600000,-77.175308,-0.543192,-20.490194,-3.989811,-67.232475,493.492004
1033,8.608333,-77.309822,-0.313529,-20.520920,-3.423509,-67.196037,493.131470
1034,8.616667,-77.444099,-0.099086,-20.600941,-2.855426,-67.171112,492.834351
1035,8.625000,-77.576324,0.118214,-20.704706,-2.291614,-67.142426,492.486511
1036,8.633333,-77.697838,0.343428,-20.916853,-1.702909,-67.142410,492.260620
1037,8.641667,-77.848541,0.563460,-21.064035,-1.120042,-67.122192,491.912689
1038,8.650000,-78.007126,0.781913,-21.203451,-0.522190,-67.100693,491.532349
1039,8.658333,-78.164345,1.020002,-21.446024,0.071770,-67.110191,491.220856
1040,8.666667,-78.338989,1.259920,-21.600483,0.653959,-67.118134,490.787109
1041,8.675000,-78.570435,1.479803,-21.631273,1.223664,-67.093018,490.173126
1042,8.683333,-78.751762,1.736228,-21.869518,1.795179,-67.133911,489.819336
1043,8.691667,-78.985794,1.949427,-21.871439,2.351092,-67.119736,489.188324
1044,8.700000,-79.218391,2.188267,-21.916906,2.951283,-67.111137,488.574829
1045,8.708333,-79.414932,2.410392,-21.981174,3.561421,-67.107475,488.047943
1046,8.716667,-79.609680,2.650531,-22.076797,4.192065,-67.102364,487.553680
1047,8.725000,-79.730087,2.927249,-22.334530,4.850079,-67.164581,487.336670
1048,8.733333,-79.897636,3.171019,-22.399530,5.522935,-67.169861,486.926239
1049,8.741667,-80.012169,3.470995,-22.486044,6.193501,-67.229431,486.644348
1050,8.750000,-80.189713,3.748319,-22.410452,6.886929,-67.247208,486.162994
1051,8.758333,-80.396912,4.004327,-22.247765,7.534638,-67.258690,485.618378
1052,8.766667,-80.633575,4.274047,-22.074833,8.194946,-67.289940,485.077087
1053,8.775000,-80.855789,4.590207,-21.951441,8.849671,-67.356392,484.552673
1054,8.783333,-81.122673,4.846786,-21.792873,9.483068,-67.388237,483.891541
1055,8.791667,-81.388016,5.100793,-21.708160,10.103995,-67.436630,483.234436
1056,8.800000,-81.637184,5.334069,-21.711210,10.725158,-67.471024,482.610840
1057,8.808333,-81.817238,5.621055,-21.991907,11.342137,-67.592628,482.245087
1058,8.816667,-82.052330,5.826970,-22.080704,11.929620,-67.639420,481.624023
1059,8.825000,-82.314720,6.023995,-22.167274,12.494974,-67.704620,481.037842
1060,8.833333,-82.540886,6.229727,-22.231495,13.050034,-67.770737,480.466248
1061,8.841667,-82.803490,6.438999,-22.261766,13.576328,-67.854164,479.948334
1062,8.850000,-83.057022,6.667308,-22.259321,14.086989,-67.949028,479.374359
1063,8.858333,-83.341820,6.860304,-22.158600,14.563387,-68.006355,478.681335
1064,8.866667,-83.644417,7.050514,-22.055134,15.015926,-68.086510,477.943359
1065,8.875000,-83.934326,7.232947,-22.013819,15.448838,-68.174591,477.267456
1066,8.883333,-84.245369,7.399005,-21.953884,15.845757,-68.258553,476.461853
1067,8.891667,-84.544952,7.536073,-21.955137,16.210131,-68.353142,475.748688
1068,8.900000,-84.851357,7.670938,-22.068930,16.583015,-68.452072,475.040741
1069,8.908333,-85.169716,7.771358,-22.161381,16.911953,-68.549988,474.311157
1070,8.916667,-85.474319,7.874513,-22.365152,17.232040,-68.647438,473.581573
1071,8.925000,-85.811775,7.951014,-22.517727,17.525637,-68.742989,472.788422
1072,8.933333,-86.150810,8.043469,-22.716852,17.804644,-68.848732,471.997314
1073,8.941667,-86.507278,8.114662,-22.811901,18.051037,-68.952629,471.175018
1074,8.950000,-86.867317,8.197892,-22.863256,18.258976,-69.073395,470.306366
1075,8.958333,-87.246918,8.266081,-22.856394,18.431189,-69.191261,469.395996
1076,8.966667,-87.641350,8.334726,-22.828955,18.565872,-69.319839,468.460938
1077,8.975000,-88.041969,8.376696,-22.809258,18.674011,-69.442513,467.488068
1078,8.983333,-88.472382,8.410119,-22.800064,18.743229,-69.580948,466.507416
1079,8.991667,-88.887962,8.421591,-22.833153,18.787083,-69.712334,465.553284
1080,9.000000,-89.316742,8.423346,-22.882700,18.796566,-69.860748,464.596893
1081,9.008333,-89.723854,8.405669,-22.960903,18.792278,-69.995682,463.630585
1082,9.016667,-90.160332,8.381739,-22.999819,18.761469,-70.141960,462.621552
1083,9.025000,-90.561371,8.356746,-23.051903,18.720898,-70.291336,461.633881
1084,9.033333,-90.984779,8.332365,-23.092447,18.667292,-70.448166,460.659912
1085,9.041667,-91.437309,8.289430,-23.074591,18.582493,-70.618698,459.650116
1086,9.050000,-91.845634,8.244965,-23.089397,18.491840,-70.782669,458.645966
1087,9.058333,-92.288246,8.185676,-23.110962,18.367649,-70.955261,457.611298
1088,9.066667,-92.729660,8.106563,-23.144381,18.219187,-71.133774,456.609100
1089,9.075000,-93.185822,8.034464,-23.217651,18.043104,-71.327225,455.589539
1090,9.083333,-93.645500,7.933253,-23.321596,17.840759,-71.514694,454.537689
1091,9.091667,-94.081993,7.817202,-23.405062,17.620218,-71.704613,453.504456
1092,9.100000,-94.535835,7.712218,-23.511644,17.372839,-71.916191,452.513763
1093,9.108333,-94.980553,7.591686,-23.622196,17.106329,-72.126892,451.516174
1094,9.116667,-95.387962,7.462088,-23.730162,16.823481,-72.323578,450.543091
1095,9.125000,-95.743904,7.337005,-23.829050,16.550749,-72.505257,449.675568
1096,9.133333,-96.084167,7.217000,-23.925978,16.274630,-72.679787,448.849030
1097,9.141667,-96.415352,7.097561,-24.030272,15.988376,-72.848694,448.076202
1098,9.150000,-96.765701,6.967023,-24.096090,15.672274,-73.017731,447.292267
1099,9.158333,-97.159622,6.820604,-24.127262,15.337707,-73.202888,446.452301
1100,9.166667,-97.565506,6.681775,-24.136507,14.989358,-73.415428,445.601379
1101,9.175000,-98.001122,6.547474,-24.106634,14.618080,-73.645065,444.710693
1102,9.183333,-98.408020,6.386055,-24.073168,14.251501,-73.866356,443.771973
1103,9.191667,-98.810524,6.231696,-24.055849,13.884138,-74.094803,442.874695
1104,9.200000,-99.138802,6.057983,-24.096386,13.524363,-74.307640,442.062805
1105,9.208333,-99.450287,5.901767,-24.224506,13.162042,-74.504837,441.332062
1106,9.216667,-99.743469,5.715589,-24.382355,12.791018,-74.684952,440.670868
1107,9.225000,-100.035942,5.537980,-24.596581,12.424479,-74.864838,440.037598
1108,9.233333,-100.288536,5.355787,-24.838949,12.021663,-75.031776,439.421692
1109,9.241667,-100.631866,5.160620,-25.009819,11.606996,-75.231796,438.698669
1110,9.250000,-100.972778,4.986044,-25.108833,11.173342,-75.442108,437.940338
1111,9.258333,-101.409431,4.829919,-25.079937,10.730741,-75.711227,437.157532
1112,9.266667,-101.752838,4.682162,-24.886198,10.279475,-75.954605,436.304016
1113,9.275000,-102.113892,4.545152,-24.623529,9.839561,-76.212845,435.503998
1114,9.283333,-102.451721,4.431473,-24.300751,9.402774,-76.446976,434.790253
1115,9.291667,-102.688087,4.290362,-23.967955,8.951590,-76.637306,434.113708
1116,9.300000,-102.886734,4.166415,-23.692846,8.516441,-76.815727,433.578003
1117,9.308333,-103.067581,4.026557,-23.466984,8.073481,-76.941284,433.154358
1118,9.316667,-103.214851,3.891722,-23.333796,7.642373,-77.040604,432.849976
1119,9.325000,-103.262596,3.700696,-23.272926,7.217590,-77.079231,432.566071
1120,9.333333,-103.397636,3.561319,-23.289501,6.796134,-77.151421,432.407471
1121,9.341667,-103.437393,3.365618,-23.286146,6.357496,-77.170189,432.229919
1122,9.350000,-103.556175,3.205695,-23.287830,5.922954,-77.225250,432.084290
1123,9.358333,-103.629250,3.031508,-23.281277,5.487353,-77.259308,431.881042
1124,9.366667,-103.707451,2.866054,-23.233459,5.034792,-77.313354,431.747986
1125,9.375000,-103.814125,2.699894,-23.143532,4.589866,-77.363922,431.521606
1126,9.383333,-103.889000,2.516710,-23.046932,4.135644,-77.423485,431.304962
1127,9.391667,-103.999474,2.375096,-22.979671,3.700942,-77.492828,431.141022
1128,9.400000,-104.074570,2.202580,-22.944225,3.291626,-77.541763,430.952850
1129,9.408333,-104.155769,2.048824,-22.915016,2.890773,-77.588898,430.772308
1130,9.416667,-104.241112,1.903576,-22.872496,2.469795,-77.660774,430.578491
1131,9.425000,-104.341095,1.767808,-22.792408,2.063012,-77.726479,430.350067
1132,9.433333,-104.446983,1.599121,-22.645887,1.633046,-77.803780,430.093842
1133,9.441667,-104.611984,1.479926,-22.492796,1.206509,-77.928329,429.851501
1134,9.450000,-104.773834,1.337857,-22.301401,0.764684,-78.069191,429.551758
1135,9.458333,-104.904503,1.176355,-22.128605,0.325986,-78.204048,429.131134
1136,9.466667,-105.143448,1.018870,-22.004747,-0.121877,-78.384613,428.707916
1137,9.475000,-105.304703,0.844324,-21.978745,-0.558380,-78.562561,428.233093
1138,9.483333,-105.562004,0.662059,-22.057938,-1.017283,-78.797028,427.732147
1139,9.491667,-105.786140,0.446839,-22.201664,-1.479863,-79.032204,427.206512
1140,9.500000,-106.045883,0.202686,-22.422634,-1.951183,-79.291306,426.638275
1141,9.508333,-106.283821,-0.018010,-22.719746,-2.434084,-79.559570,426.108368
1142,9.516667,-106.522896,-0.286393,-23.052233,-2.920248,-79.804924,425.564178
1143,9.525000,-106.737648,-0.514704,-23.390089,-3.420449,-80.044113,425.044434
1144,9.533333,-106.950577,-0.785085,-23.718443,-3.919086,-80.264305,424.587402
1145,9.541667,-107.164413,-1.047476,-23.995188,-4.441028,-80.474480,424.179962
1146,9.550000,-107.354408,-1.304009,-24.188025,-4.985309,-80.693581,423.752808
1147,9.558333,-107.597702,-1.540068,-24.345215,-5.519958,-80.929192,423.313995
1148,9.566667,-107.766045,-1.758876,-24.450727,-6.053868,-81.145020,422.843536
1149,9.575000,-107.975616,-1.995515,-24.493479,-6.609920,-81.394913,422.418762
1150,9.583333,-108.167374,-2.204604,-24.522377,-7.149539,-81.634758,421.954834
1151,9.591667,-108.337341,-2.429398,-24.535025,-7.696177,-81.874901,421.509064
1152,9.600000,-108.512146,-2.661815,-24.516266,-8.252076,-82.106590,421.029968
1153,9.608333,-108.728966,-2.887238,-24.493952,-8.819412,-82.356018,420.651367
1154,9.616667,-108.922394,-3.082378,-24.521006,-9.368650,-82.594963,420.283936
1155,9.625000,-109.108116,-3.310374,-24.533587,-9.933283,-82.813347,419.920105
1156,9.633333,-109.380569,-3.529582,-24.572584,-10.504884,-83.055977,419.666046
1157,9.641667,-109.450790,-3.783122,-24.621689,-11.074689,-83.217049,419.368896
1158,9.650000,-109.545959,-4.030487,-24.644602,-11.647852,-83.380722,419.090729
1159,9.658333,-109.665840,-4.249108,-24.681948,-12.210747,-83.543907,418.872223
1160,9.666667,-109.727905,-4.498859,-24.689411,-12.767084,-83.681145,418.656067
1161,9.675000,-109.843338,-4.717697,-24.699675,-13.297703,-83.809143,418.536499
1162,9.683333,-109.927856,-4.888337,-24.766329,-13.782566,-83.928108,418.447388
1163,9.691667,-109.895699,-5.069263,-24.829926,-14.249492,-83.978027,418.359161
1164,9.700000,-109.882469,-5.281377,-24.932411,-14.695110,-84.006744,418.379578
1165,9.708333,-109.829582,-5.463933,-25.071789,-15.128346,-83.989037,418.530914
1166,9.716667,-109.755753,-5.638187,-25.259827,-15.536769,-83.918732,418.777008
1167,9.725000,-109.656837,-5.828230,-25.444021,-15.939772,-83.805832,419.128235
1168,9.733333,-109.315491,-6.056221,-25.592724,-16.347279,-83.578575,419.484009
1169,9.741667,-109.100800,-6.262705,-25.727419,-16.748287,-83.389519,419.889709
1170,9.750000,-108.944359,-6.444714,-25.807779,-17.168217,-83.222549,420.378448
1171,9.758333,-108.712364,-6.607504,-25.866877,-17.575323,-83.024567,420.864655
1172,9.766667,-108.478935,-6.795361,-25.902119,-17.983082,-82.814522,421.354431
1173,9.775000,-108.261459,-6.943354,-25.928885,-18.381344,-82.621025,421.836090
1174,9.783333,-108.010597,-7.132456,-25.940775,-18.794397,-82.425110,422.290497
1175,9.791667,-107.860626,-7.288217,-25.988903,-19.190557,-82.270607,422.784210
1176,9.800000,-107.630150,-7.479882,-26.043331,-19.590673,-82.092735,423.264069
1177,9.808333,-107.400726,-7.655822,-26.088820,-20.005831,-81.915771,423.711426
1178,9.816667,-107.179665,-7.828122,-26.165863,-20.409960,-81.743027,424.173584
1179,9.825000,-106.953323,-8.035747,-26.207504,-20.841600,-81.563606,424.689819
1180,9.833333,-106.710136,-8.215799,-26.265802,-21.253532,-81.378845,425.203857
1181,9.841667,-106.467049,-8.370368,-26.346886,-21.648645,-81.182480,425.784180
1182,9.850000,-106.199692,-8.516326,-26.411163,-22.028934,-80.967300,426.368011
1183,9.858333,-105.888451,-8.691847,-26.445818,-22.376289,-80.733139,426.944275
1184,9.866667,-105.661125,-8.817657,-26.470007,-22.705082,-80.525986,427.569733
1185,9.875000,-105.473213,-8.919922,-26.470612,-22.998314,-80.340836,428.190460
1186,9.883333,-105.209015,-9.057108,-26.400217,-23.290504,-80.139648,428.666809
1187,9.891667,-104.973389,-9.166558,-26.281311,-23.583929,-79.967430,429.179596
1188,9.900000,-104.738831,-9.264766,-26.100079,-23.854712,-79.799629,429.651093
1189,9.908333,-104.499748,-9.350230,-25.908255,-24.098671,-79.625374,430.140015
1190,9.916667,-104.234184,-9.398361,-25.739725,-24.309624,-79.425072,430.689362
1191,9.925000,-103.998299,-9.460206,-25.576448,-24.500067,-79.216881,431.279205
1192,9.933333,-103.692589,-9.509091,-25.474466,-24.659166,-78.967651,431.908722
1193,9.941667,-103.374359,-9.558184,-25.411036,-24.813990,-78.717659,432.651947
1194,9.950000,-103.038902,-9.600502,-25.385519,-24.937998,-78.431435,433.391022
1195,9.958333,-102.673714,-9.659287,-25.369545,-25.035271,-78.139290,434.176758
1196,9.966667,-102.292496,-9.688067,-25.382408,-25.106215,-77.834961,434.988434
1197,9.975000,-101.940140,-9.688773,-25.379374,-25.155779,-77.527634,435.828125
1198,9.983333,-101.530739,-9.721618,-25.314600,-25.185246,-77.206299,436.733490
1199,9.991667,-101.129387,-9.710562,-25.240629,-25.210484,-76.888496,437.575623
1200,10.000000,-100.770882,-9.701799,-25.143585,-25.230442,-76.592003,438.448792
1201,10.008333,-100.367249,-9.708495,-25.029335,-25.267021,-76.284637,439.311066
1202,10.016667,-99.981216,-9.702435,-24.922606,-25.316061,-75.986229,440.164398
1203,10.025000,-99.585686,-9.719941,-24.808807,-25.377026,-75.693909,441.051392
1204,10.033333,-99.199059,-9.722308,-24.721306,-25.455095,-75.427002,441.951569
1205,10.041667,-98.812538,-9.745368,-24.636061,-25.534889,-75.167198,442.811218
1206,10.050000,-98.422386,-9.762772,-24.536907,-25.626808,-74.904305,443.701141
1207,10.058333,-98.036728,-9.789902,-24.445591,-25.720285,-74.651230,444.527954
1208,10.066667,-97.665321,-9.819873,-24.323833,-25.827543,-74.415367,445.411682
1209,10.075000,-97.276573,-9.856793,-24.224934,-25.938890,-74.172684,446.251801
1210,10.083333,-96.922577,-9.894573,-24.128643,-26.070492,-73.967201,447.074890
1211,10.091667,-96.554703,-9.945041,-24.046114,-26.214972,-73.768341,447.893524
1212,10.100000,-96.201988,-10.002028,-23.981552,-26.367016,-73.586853,448.703247
1213,10.108333,-95.847008,-10.068378,-23.958241,-26.512966,-73.406601,449.467102
1214,10.116667,-95.527603,-10.128655,-23.964436,-26.664375,-73.247528,450.244049
1215,10.125000,-95.191811,-10.202993,-24.006355,-26.803171,-73.070999,451.001556
1216,10.133333,-94.868668,-10.280512,-24.065701,-26.916143,-72.913391,451.785797
1217,10.141667,-94.539558,-10.319528,-24.152075,-26.985086,-72.739731,452.561310
1218,10.150000,-94.180244,-10.344359,-24.252972,-27.016106,-72.553627,453.364716
1219,10.158333,-93.850281,-10.355742,-24.329128,-27.006424,-72.375275,454.162079
1220,10.166667,-93.475967,-10.358204,-24.352745,-26.972437,-72.179947,454.995239
1221,10.175000,-93.123398,-10.338784,-24.353006,-26.923107,-72.003273,455.784363
1222,10.183333,-92.783226,-10.295689,-24.292377,-26.820993,-71.826767,456.631165
1223,10.191667,-92.457855,-10.231054,-24.182722,-26.708326,-71.659882,457.385620
1224,10.200000,-92.117561,-10.164704,-24.032509,-26.562639,-71.483505,458.138428
1225,10.208333,-91.811058,-10.075676,-23.909868,-26.379927,-71.315636,458.829529
1226,10.216667,-91.498428,-9.975102,-23.810993,-26.170597,-71.151237,459.503143
1227,10.225000,-91.216087,-9.865463,-23.745855,-25.928288,-70.985092,460.173340
1228,10.233333,-90.918518,-9.741595,-23.751871,-25.639244,-70.826530,460.860321
1229,10.241667,-90.623917,-9.621256,-23.752663,-25.332340,-70.648735,461.533264
1230,10.250000,-90.304344,-9.484941,-23.752121,-25.018267,-70.472260,462.234497
1231,10.258333,-89.972099,-9.335764,-23.695160,-24.669991,-70.300262,463.016357
1232,10.266667,-89.664436,-9.174960,-23.589499,-24.318296,-70.132309,463.759430
1233,10.275000,-89.342796,-9.000178,-23.422644,-23.948820,-69.965233,464.492889
1234,10.283333,-89.038742,-8.787913,-23.259718,-23.546610,-69.797935,465.194702
