Format Version,1.25,Take Name,Take 2025-04-28 04.18.35 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-28 04.18.36.065 PM,Capture Start Frame,228436,Total Frames in Take,2247,Total Exported Frames,2247,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key,key,key,key,key,key
,ID,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6
,Parent,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
302,2.516667,129.490067,-8.529105,165.447693,26.203995,-43.842915,431.642212
303,2.525000,129.469269,-8.535460,165.420502,26.085836,-43.833538,431.508087
304,2.533333,129.471237,-8.535078,165.420563,25.987528,-43.812588,431.359009
305,2.541667,129.505554,-8.553527,165.433731,25.900288,-43.790928,431.205872
306,2.550000,129.529465,-8.570200,165.474838,25.826336,-43.778324,431.034332
307,2.558333,129.566345,-8.577380,165.578491,25.769617,-43.805004,430.868134
308,2.566667,129.578079,-8.597614,165.677872,25.723211,-43.870209,430.717773
309,2.575000,129.563019,-8.613436,165.784821,25.683144,-43.987190,430.584808
310,2.583333,129.533508,-8.645970,165.868866,25.654188,-44.151981,430.482819
311,2.591667,129.440460,-8.654480,165.921951,25.638569,-44.342651,430.382233
312,2.600000,129.347015,-8.640667,165.935150,25.621689,-44.575169,430.284912
313,2.608333,129.253189,-8.624390,165.936966,25.608559,-44.823818,430.182617
314,2.616667,129.171860,-8.592812,165.944946,25.594339,-45.089828,430.094238
315,2.625000,129.102814,-8.557504,165.938950,25.571171,-45.363098,429.992920
316,2.633333,129.036453,-8.505811,165.947418,25.531355,-45.640896,429.886047
317,2.641667,129.000168,-8.496450,165.946365,25.470364,-45.905857,429.758118
318,2.650000,128.960480,-8.498403,165.951385,25.383690,-46.167763,429.620148
319,2.658333,128.936600,-8.486366,165.993805,25.278118,-46.415565,429.505035
320,2.666667,128.902267,-8.503778,166.038040,25.158274,-46.667606,429.377045
321,2.675000,128.875854,-8.541030,166.103363,25.007906,-46.937538,429.273987
322,2.683333,128.867126,-8.578563,166.199631,24.831425,-47.244797,429.214172
323,2.691667,128.841446,-8.631631,166.293365,24.612268,-47.586727,429.183746
324,2.700000,128.766434,-8.677133,166.358902,24.385948,-47.946899,429.181213
325,2.708333,128.662399,-8.691304,166.392471,24.153870,-48.324993,429.213470
326,2.716667,128.589859,-8.722151,166.377609,23.930450,-48.706100,429.232025
327,2.725000,128.511261,-8.743852,166.328049,23.717110,-49.084183,429.241516
328,2.733333,128.433365,-8.745986,166.305893,23.520498,-49.431225,429.243866
329,2.741667,128.413483,-8.769300,166.268066,23.310877,-49.772591,429.234924
330,2.750000,128.405380,-8.807117,166.259979,23.108166,-50.108490,429.205017
331,2.758333,128.380188,-8.844729,166.277191,22.917149,-50.433453,429.183380
332,2.766667,128.365891,-8.884337,166.318405,22.724659,-50.771694,429.204803
333,2.775000,128.341599,-8.949480,166.363007,22.552763,-51.105194,429.235199
334,2.783333,128.293533,-9.002662,166.416214,22.408634,-51.432636,429.275391
335,2.791667,128.254181,-9.043809,166.450104,22.294764,-51.733433,429.314941
336,2.800000,128.202835,-9.051595,166.475342,22.207001,-52.041389,429.372284
337,2.808333,128.170639,-9.039533,166.476791,22.145025,-52.330318,429.453888
338,2.816667,128.114548,-8.994719,166.463242,22.106565,-52.612690,429.512207
339,2.825000,128.071411,-8.965013,166.427948,22.086952,-52.874382,429.560669
340,2.833333,128.038651,-8.943150,166.399704,22.066723,-53.123627,429.616455
341,2.841667,128.025696,-8.919353,166.419556,22.044798,-53.363121,429.695618
342,2.850000,128.018677,-8.909739,166.440460,22.028938,-53.582005,429.762054
343,2.858333,127.994286,-8.902601,166.468109,22.020685,-53.793392,429.845612
344,2.866667,127.972542,-8.900285,166.493668,22.002762,-53.995537,429.916534
345,2.875000,127.965004,-8.917741,166.515976,21.962671,-54.192997,430.008057
346,2.883333,127.972198,-8.950307,166.555313,21.914209,-54.385120,430.103241
347,2.891667,127.980232,-8.985210,166.611694,21.885290,-54.563942,430.189453
348,2.900000,127.971336,-8.999069,166.687912,21.862923,-54.744003,430.311218
349,2.908333,128.002258,-9.029691,166.756744,21.843779,-54.933640,430.435852
350,2.916667,128.007599,-9.035184,166.811905,21.850868,-55.111168,430.565521
351,2.925000,127.997803,-9.028476,166.850433,21.885244,-55.287182,430.692627
352,2.933333,127.995316,-9.003544,166.881592,21.938011,-55.451584,430.834442
353,2.941667,127.982925,-8.997211,166.889359,21.997452,-55.633915,430.973358
354,2.950000,127.986870,-8.988237,166.895691,22.077826,-55.820435,431.113556
355,2.958333,127.980133,-8.966077,166.919922,22.170725,-56.018360,431.265747
356,2.966667,127.978264,-8.946004,166.954041,22.260696,-56.250790,431.456696
357,2.975000,127.974525,-8.940294,166.990494,22.339838,-56.515400,431.629395
358,2.983333,127.989532,-8.964202,167.017944,22.413738,-56.786724,431.770142
359,2.991667,127.961952,-8.960608,167.067261,22.500582,-57.091022,431.960541
360,3.000000,127.944412,-8.973829,167.105225,22.586174,-57.432285,432.147247
361,3.008333,127.909584,-8.980474,167.148682,22.671959,-57.791088,432.343750
362,3.016667,127.862579,-8.991651,167.172348,22.761806,-58.157066,432.512573
363,3.025000,127.849777,-8.994438,167.194000,22.845617,-58.572060,432.692139
364,3.033333,127.809120,-8.989456,167.215683,22.908033,-58.988869,432.855194
365,3.041667,127.754356,-8.971040,167.243576,22.961842,-59.450058,433.034210
366,3.050000,127.744469,-8.978354,167.244507,23.010109,-59.891300,433.190826
367,3.058333,127.704399,-8.991761,167.250305,23.066397,-60.355579,433.329407
368,3.066667,127.680878,-8.988183,167.268875,23.110025,-60.775265,433.465515
369,3.075000,127.644295,-8.984232,167.300323,23.153727,-61.195057,433.616608
370,3.083333,127.640350,-9.011531,167.339508,23.194138,-61.596645,433.750824
371,3.091667,127.658234,-9.065434,167.396011,23.224428,-61.980099,433.867218
372,3.100000,127.668724,-9.112039,167.493088,23.241375,-62.364021,434.011017
373,3.108333,127.652496,-9.167647,167.620209,23.249672,-62.740101,434.124634
374,3.116667,127.639191,-9.234051,167.726669,23.259399,-63.128368,434.221741
375,3.125000,127.618599,-9.290086,167.803085,23.260794,-63.509457,434.346710
376,3.133333,127.578949,-9.328961,167.849487,23.262619,-63.879631,434.462891
377,3.141667,127.545120,-9.353194,167.861618,23.280756,-64.239235,434.562347
378,3.150000,127.515671,-9.387540,167.838669,23.319042,-64.569557,434.625031
379,3.158333,127.508430,-9.386395,167.839691,23.366512,-64.890419,434.707764
380,3.166667,127.505043,-9.381825,167.832535,23.433876,-65.183228,434.732819
381,3.175000,127.507065,-9.361191,167.816910,23.509550,-65.437042,434.764099
382,3.183333,127.526146,-9.327490,167.801178,23.595018,-65.660202,434.797638
383,3.191667,127.541039,-9.302298,167.782166,23.689564,-65.860176,434.808563
384,3.200000,127.568588,-9.287248,167.782471,23.801334,-66.045425,434.831238
385,3.208333,127.572906,-9.249895,167.819916,23.919254,-66.216309,434.874512
386,3.216667,127.564178,-9.231961,167.844620,24.033085,-66.372276,434.934662
387,3.225000,127.563820,-9.212485,167.855011,24.115995,-66.509613,434.979309
388,3.233333,127.555725,-9.201850,167.861252,24.191349,-66.639252,435.004272
389,3.241667,127.596611,-9.220241,167.847488,24.243097,-66.766296,435.019348
390,3.250000,127.625702,-9.241467,167.857574,24.275455,-66.897942,435.043152
391,3.258333,127.645775,-9.249473,167.892227,24.293535,-67.026634,435.089386
392,3.266667,127.687721,-9.276848,167.938248,24.309473,-67.170532,435.130768
393,3.275000,127.728760,-9.325573,167.995651,24.321213,-67.322266,435.160736
394,3.283333,127.755600,-9.346190,168.067764,24.323681,-67.476410,435.207184
395,3.291667,127.793343,-9.380784,168.115784,24.336197,-67.632179,435.240234
396,3.300000,127.833069,-9.391261,168.170029,24.367853,-67.778374,435.282745
397,3.308333,127.876343,-9.389944,168.221237,24.409575,-67.898399,435.278473
398,3.316667,127.982910,-9.401583,168.273788,24.451715,-67.997269,435.248138
399,3.325000,128.148788,-9.386636,168.331741,24.506126,-68.053932,435.190979
400,3.333333,128.301254,-9.374590,168.394608,24.546381,-68.101936,435.123352
401,3.341667,128.491196,-9.411590,168.454117,24.543837,-68.145279,435.017700
402,3.350000,128.702606,-9.499800,168.538528,24.508486,-68.196198,434.910767
403,3.358333,128.907700,-9.582398,168.679047,24.452084,-68.250031,434.829498
404,3.366667,129.087799,-9.721799,168.850479,24.372160,-68.324089,434.744049
405,3.375000,129.256897,-9.878894,169.072678,24.273188,-68.445930,434.707062
406,3.383333,129.362823,-10.011956,169.274826,24.189737,-68.592712,434.700531
407,3.391667,129.465546,-10.128669,169.456772,24.126289,-68.790741,434.695099
408,3.400000,129.540497,-10.231310,169.583221,24.093493,-69.028893,434.700348
409,3.408333,129.548569,-10.257519,169.666885,24.103132,-69.327812,434.751831
410,3.416667,129.541855,-10.244002,169.698715,24.143414,-69.629219,434.795990
411,3.425000,129.512543,-10.182371,169.674530,24.234495,-69.966232,434.869324
412,3.433333,129.488724,-10.096007,169.619019,24.346977,-70.307320,434.921387
413,3.441667,129.448257,-9.975502,169.549545,24.466154,-70.634567,434.958130
414,3.450000,129.441498,-9.870990,169.456284,24.594294,-70.959526,434.996307
415,3.458333,129.422775,-9.781305,169.383942,24.716043,-71.268478,435.035400
416,3.466667,129.425781,-9.725253,169.344452,24.820488,-71.570885,435.034058
417,3.475000,129.440857,-9.677005,169.343674,24.898481,-71.850899,435.055969
418,3.483333,129.476746,-9.640196,169.379684,24.955322,-72.114296,435.052002
419,3.491667,129.496857,-9.653067,169.444855,24.974960,-72.401939,435.059082
420,3.500000,129.506165,-9.696210,169.493896,24.952209,-72.661240,435.048035
421,3.508333,129.513016,-9.746114,169.553360,24.905968,-72.937302,435.056488
422,3.516667,129.536057,-9.800457,169.600967,24.829939,-73.209343,435.068420
423,3.525000,129.544891,-9.839406,169.671143,24.738173,-73.480843,435.099884
424,3.533333,129.553360,-9.898947,169.723038,24.644651,-73.749474,435.090942
425,3.541667,129.565781,-9.952785,169.755203,24.565145,-74.003899,435.078857
426,3.550000,129.565506,-9.972344,169.767670,24.501001,-74.244942,435.083984
427,3.558333,129.533157,-9.952221,169.758286,24.444925,-74.460327,435.079041
428,3.566667,129.524933,-9.923012,169.709000,24.396027,-74.644829,435.034851
429,3.575000,129.500061,-9.878073,169.631546,24.355223,-74.799240,435.007629
430,3.583333,129.515503,-9.851102,169.565933,24.307096,-74.925682,434.958527
431,3.591667,129.529526,-9.838051,169.550873,24.251556,-75.030876,434.900330
432,3.600000,129.575592,-9.845695,169.567398,24.189314,-75.100098,434.821320
433,3.608333,129.633163,-9.870668,169.613983,24.121740,-75.145515,434.730713
434,3.616667,129.700974,-9.913721,169.695892,24.040377,-75.161812,434.623901
435,3.625000,129.772079,-9.950691,169.797607,23.953789,-75.186607,434.530365
436,3.633333,129.812500,-9.998914,169.878937,23.883251,-75.222313,434.432281
437,3.641667,129.849365,-10.041285,169.938965,23.826025,-75.283913,434.337738
438,3.650000,129.843521,-10.073683,169.964539,23.787643,-75.386223,434.244141
439,3.658333,129.820938,-10.073666,169.955292,23.763336,-75.525803,434.180542
440,3.666667,129.772476,-10.053083,169.915558,23.755375,-75.697853,434.121979
441,3.675000,129.654968,-10.008338,169.846008,23.769691,-75.902245,434.099457
442,3.683333,129.549088,-9.959332,169.766052,23.793930,-76.103630,434.085266
443,3.691667,129.456009,-9.914296,169.685440,23.839577,-76.316856,434.067627
444,3.700000,129.394257,-9.872852,169.612930,23.922245,-76.490639,433.998383
445,3.708333,129.371140,-9.802426,169.580750,24.025604,-76.633896,433.940002
446,3.716667,129.372681,-9.714737,169.570572,24.139286,-76.761940,433.884125
447,3.725000,129.415924,-9.672090,169.533813,24.270454,-76.877327,433.749969
448,3.733333,129.438156,-9.613367,169.528152,24.396885,-76.992432,433.648712
449,3.741667,129.459152,-9.579535,169.531342,24.510458,-77.108978,433.562256
450,3.750000,129.481094,-9.548265,169.575058,24.624857,-77.260384,433.477417
451,3.758333,129.505325,-9.537798,169.642914,24.730547,-77.439804,433.439362
452,3.766667,129.566544,-9.555694,169.758102,24.838585,-77.516159,433.430603
453,3.775000,129.643188,-9.622206,169.937103,24.938604,-77.527061,433.352783
454,3.783333,129.712296,-9.676637,170.099213,25.040840,-77.522499,433.295532
455,3.791667,129.752533,-9.732510,170.186447,25.077980,-77.541473,433.289307
456,3.800000,129.784210,-9.754930,170.217667,25.100637,-77.574486,433.303711
457,3.808333,129.805496,-9.768989,170.242935,25.102606,-77.598572,433.322266
458,3.816667,129.821213,-9.760382,170.265900,25.086809,-77.615677,433.334106
459,3.825000,129.833969,-9.741976,170.265137,25.064144,-77.629425,433.348938
460,3.833333,129.849960,-9.708168,170.252655,25.024857,-77.635963,433.359192
461,3.841667,129.886932,-9.668258,170.202057,24.955999,-77.641312,433.374969
462,3.850000,129.894196,-9.596408,170.144379,24.889004,-77.647621,433.400604
463,3.858333,129.876526,-9.526775,170.047073,24.819139,-77.666290,433.416351
464,3.866667,129.893738,-9.451035,169.967163,24.741461,-77.685066,433.459625
465,3.875000,129.929825,-9.379790,169.910934,24.656286,-77.706383,433.510468
466,3.883333,129.957825,-9.324024,169.875092,24.582891,-77.734772,433.544769
467,3.891667,129.969727,-9.278376,169.852783,24.527725,-77.753532,433.574402
468,3.900000,129.961151,-9.226960,169.844696,24.477093,-77.771263,433.638031
469,3.908333,129.951202,-9.164162,169.834595,24.414865,-77.806549,433.746216
470,3.916667,129.910416,-9.065209,169.808762,24.360790,-77.844666,433.850128
471,3.925000,129.848770,-8.961132,169.739349,24.309309,-77.917809,433.984222
472,3.933333,129.655457,-8.732699,169.603500,24.285757,-78.114799,434.156769
473,3.941667,129.472321,-8.483090,169.296249,24.292194,-78.429779,434.388458
474,3.950000,129.465546,-8.352635,169.004944,24.198965,-78.623962,434.519318
475,3.958333,129.470245,-8.192371,168.801834,24.048670,-78.710175,434.521240
476,3.966667,129.443970,-8.022896,168.653778,23.839439,-78.716057,434.489197
477,3.975000,129.474533,-7.853066,168.586914,23.614954,-78.739372,434.509644
478,3.983333,129.487320,-7.706741,168.536804,23.410639,-78.770287,434.463196
479,3.991667,129.524567,-7.540069,168.450806,23.176834,-78.799599,434.409912
480,4.000000,129.501358,-7.333311,168.250244,22.959166,-78.831581,434.347534
481,4.008333,129.494415,-7.143829,168.001419,22.733978,-78.890213,434.308563
482,4.016667,129.461929,-6.992445,167.726135,22.508028,-78.921722,434.225922
483,4.025000,129.373886,-6.799139,167.482742,22.335083,-78.876259,434.159027
484,4.033333,129.319397,-6.643610,167.295532,22.186092,-78.809998,434.112183
485,4.041667,129.191193,-6.500219,167.095367,22.049625,-78.728279,433.999390
486,4.050000,129.118301,-6.349043,166.845001,21.888891,-78.638802,433.918091
487,4.058333,128.975708,-6.175818,166.598206,21.732534,-78.550842,433.807983
488,4.066667,128.825745,-6.019295,166.348831,21.572016,-78.448685,433.687988
489,4.075000,128.682983,-5.880019,166.168945,21.428711,-78.331192,433.555450
490,4.083333,128.548798,-5.754393,166.065338,21.278469,-78.220360,433.440399
491,4.091667,128.405182,-5.617455,166.012985,21.136206,-78.088867,433.321655
492,4.100000,128.267654,-5.507724,165.993240,21.001997,-77.961044,433.178223
493,4.108333,128.128433,-5.441651,165.958099,20.875887,-77.841370,433.041290
494,4.116667,127.975830,-5.316748,165.945221,20.755615,-77.706757,432.905151
495,4.125000,127.827293,-5.228038,165.900650,20.635794,-77.583015,432.766083
496,4.133333,127.665565,-5.153841,165.798965,20.526525,-77.460625,432.591125
497,4.141667,127.492172,-5.028980,165.644348,20.415131,-77.331253,432.447937
498,4.150000,127.310188,-4.931789,165.420395,20.299879,-77.192978,432.265808
499,4.158333,127.122910,-4.786031,165.223755,20.171013,-77.047096,432.105865
500,4.166667,126.941582,-4.652194,165.029404,20.031179,-76.901451,431.905243
501,4.175000,126.747467,-4.509942,164.882263,19.879957,-76.765648,431.704193
502,4.183333,126.580238,-4.360508,164.789948,19.713791,-76.618210,431.533813
503,4.191667,126.384689,-4.239354,164.731827,19.557327,-76.465385,431.323883
504,4.200000,126.181763,-4.104327,164.699173,19.411396,-76.307434,431.110107
505,4.208333,125.975189,-3.979781,164.655167,19.277081,-76.160034,430.914520
506,4.216667,125.791664,-3.893445,164.568832,19.148697,-76.002289,430.673157
507,4.225000,125.574219,-3.805107,164.512619,19.056276,-75.845314,430.444733
508,4.233333,125.376534,-3.750269,164.488464,18.985487,-75.687874,430.218262
509,4.241667,125.172058,-3.709372,164.510590,18.935925,-75.537506,429.983307
510,4.250000,124.958008,-3.658117,164.550446,18.896391,-75.369888,429.744751
511,4.258333,124.753654,-3.646327,164.551331,18.871557,-75.210945,429.515839
512,4.266667,124.531219,-3.641387,164.494080,18.860043,-75.029449,429.247528
513,4.275000,124.237534,-3.594691,164.378204,18.846798,-74.829147,428.979248
514,4.283333,123.969269,-3.535804,164.126160,18.814543,-74.612907,428.689026
515,4.291667,123.662994,-3.460476,163.761597,18.768717,-74.410950,428.403870
516,4.300000,123.335510,-3.363348,163.275879,18.726473,-74.216049,428.060822
517,4.308333,123.035530,-3.242254,162.827118,18.681652,-74.015221,427.767548
518,4.316667,122.735481,-3.152229,162.517853,18.650438,-73.800812,427.448761
519,4.325000,122.468437,-3.123625,162.358002,18.614799,-73.598320,427.146027
520,4.333333,122.190475,-3.086525,162.323486,18.577780,-73.413994,426.855286
521,4.341667,121.947357,-3.057325,162.331848,18.529251,-73.228455,426.552979
522,4.350000,121.712456,-3.035414,162.331177,18.486216,-73.092804,426.291504
523,4.358333,121.483368,-2.997298,162.333847,18.448128,-72.939064,426.056915
524,4.366667,121.265251,-2.984720,162.331039,18.416912,-72.776062,425.810211
525,4.375000,121.054092,-2.968132,162.386993,18.404873,-72.636200,425.576721
526,4.383333,120.861237,-2.974245,162.466888,18.401424,-72.521545,425.354736
527,4.391667,120.701286,-2.993800,162.599991,18.400419,-72.420433,425.173889
528,4.400000,120.541611,-3.014804,162.732788,18.402105,-72.322121,424.979065
529,4.408333,120.379311,-3.052244,162.848236,18.427027,-72.228218,424.773743
530,4.416667,120.229401,-3.093302,162.926605,18.458786,-72.140457,424.604645
531,4.425000,120.077538,-3.132347,162.990753,18.496128,-72.057587,424.425598
532,4.433333,119.931442,-3.155684,163.028198,18.528410,-71.977432,424.263275
533,4.441667,119.766052,-3.159422,163.045624,18.557983,-71.880325,424.071594
534,4.450000,119.639900,-3.171673,163.039749,18.576298,-71.786705,423.919556
535,4.458333,119.496834,-3.166271,163.080734,18.582777,-71.706635,423.768982
536,4.466667,119.358475,-3.179995,163.093384,18.572453,-71.629089,423.623779
537,4.475000,119.228462,-3.176567,163.103745,18.555840,-71.558121,423.465302
538,4.483333,119.117035,-3.177383,163.128204,18.541536,-71.487717,423.317963
539,4.491667,118.996483,-3.186294,163.209457,18.543190,-71.424011,423.183838
540,4.500000,118.882736,-3.191643,163.364655,18.556461,-71.361893,423.071136
541,4.508333,118.787315,-3.210130,163.514832,18.563011,-71.288216,422.927094
542,4.516667,118.667572,-3.234079,163.652985,18.572502,-71.215721,422.748810
543,4.525000,118.528572,-3.259176,163.754913,18.572315,-71.147903,422.558777
544,4.533333,118.371620,-3.260097,163.828964,18.570871,-71.076195,422.366974
545,4.541667,118.210602,-3.267804,163.895782,18.574894,-71.010849,422.167786
546,4.550000,118.020325,-3.288299,164.009842,18.593620,-70.913094,421.957031
547,4.558333,117.832550,-3.337570,164.187592,18.612045,-70.789177,421.697876
548,4.566667,117.600807,-3.397414,164.437286,18.660751,-70.686981,421.384979
549,4.575000,117.386116,-3.451562,164.747940,18.710188,-70.577522,421.076660
550,4.583333,117.151978,-3.517474,165.105484,18.760872,-70.468132,420.731995
551,4.591667,116.901299,-3.586946,165.485901,18.800707,-70.361359,420.349365
552,4.600000,116.616844,-3.632129,165.891647,18.841000,-70.261932,419.966919
553,4.608333,116.338638,-3.707696,166.209122,18.876362,-70.162422,419.538391
554,4.616667,116.046570,-3.756269,166.467331,18.907652,-70.112373,419.087250
555,4.625000,115.755463,-3.781017,166.649536,18.936235,-70.069839,418.644989
556,4.633333,115.434196,-3.776712,166.766632,18.971827,-70.094780,418.139862
557,4.641667,115.154503,-3.786942,166.755966,18.989014,-70.056625,417.664062
558,4.650000,114.867035,-3.774791,166.840469,19.005514,-69.932236,417.231140
559,4.658333,114.519142,-3.784046,166.958984,19.045670,-69.866859,416.745453
560,4.666667,114.202042,-3.738534,166.934052,19.053005,-69.882324,416.230347
561,4.675000,113.909119,-3.652945,166.773865,19.018564,-69.991486,415.781860
562,4.683333,113.641121,-3.566419,166.482559,18.931541,-70.207932,415.303162
563,4.691667,113.395340,-3.431215,166.197235,18.806078,-70.430328,414.868622
564,4.700000,113.173676,-3.314994,165.979034,18.687765,-70.677536,414.407043
565,4.708333,112.941986,-3.194268,165.830154,18.578577,-70.906830,413.926422
566,4.716667,112.725746,-3.070178,165.730377,18.460131,-71.085648,413.472046
567,4.725000,112.527008,-2.948693,165.648758,18.330244,-71.303604,413.050476
568,4.733333,112.331932,-2.817618,165.521454,18.183680,-71.541420,412.647583
569,4.741667,112.169891,-2.674792,165.309921,17.976175,-71.841530,412.262756
570,4.750000,112.015984,-2.473354,165.018478,17.736750,-72.222588,411.879456
571,4.758333,111.892761,-2.219069,164.694733,17.495378,-72.602898,411.507019
572,4.766667,111.779526,-1.983004,164.484268,17.290060,-72.965080,411.156799
573,4.775000,111.689919,-1.751472,164.445053,17.110104,-73.317009,410.888855
574,4.783333,111.618996,-1.555176,164.415588,16.935043,-73.599472,410.602844
575,4.791667,111.560448,-1.387758,164.390366,16.754227,-73.830528,410.347534
576,4.800000,111.521439,-1.218390,164.353210,16.587465,-74.060410,410.152771
577,4.808333,111.497627,-1.094757,164.307068,16.427700,-74.230156,409.989227
578,4.816667,111.450745,-1.007759,164.400131,16.307571,-74.354179,409.906281
579,4.825000,111.430168,-0.922107,164.495544,16.203266,-74.393242,409.792206
580,4.833333,111.422409,-0.874987,164.612671,16.126867,-74.385269,409.744843
581,4.841667,111.416626,-0.832562,164.670609,16.076107,-74.419189,409.721527
582,4.850000,111.427193,-0.785464,164.720032,16.039154,-74.431503,409.751343
583,4.858333,111.463005,-0.789376,164.780304,16.011305,-74.442070,409.751678
584,4.866667,111.486046,-0.789334,164.843552,16.007542,-74.460167,409.796692
585,4.875000,111.535568,-0.834344,164.853806,16.018785,-74.507050,409.828125
586,4.883333,111.564804,-0.854229,164.918594,16.041586,-74.532669,409.880768
587,4.891667,111.605499,-0.884495,164.988159,16.070543,-74.553810,409.924011
588,4.900000,111.647751,-0.919282,165.074142,16.108288,-74.561966,409.954651
589,4.908333,111.705048,-0.971080,165.143555,16.147898,-74.561653,409.956757
590,4.916667,111.751907,-1.009229,165.256393,16.187101,-74.561890,409.956696
591,4.925000,111.772934,-1.054362,165.391754,16.228125,-74.581123,409.981262
592,4.933333,111.811996,-1.111383,165.496292,16.244520,-74.598892,409.989838
593,4.941667,111.831100,-1.129783,165.596893,16.252768,-74.607498,410.008148
594,4.950000,111.817841,-1.138257,165.717300,16.266159,-74.621803,410.014984
595,4.958333,111.806961,-1.161515,165.819687,16.282339,-74.620979,410.006073
596,4.966667,111.793617,-1.176256,165.972305,16.292435,-74.613701,409.998230
597,4.975000,111.786514,-1.204311,166.125443,16.282532,-74.603973,409.948700
598,4.983333,111.752007,-1.199771,166.334152,16.250166,-74.619064,409.868774
599,4.991667,111.718712,-1.206265,166.464584,16.175823,-74.743889,409.718201
600,5.000000,111.651573,-1.135515,166.472244,16.120680,-74.925125,409.584290
601,5.008333,111.553726,-1.053579,166.394348,16.056957,-75.081993,409.400848
602,5.016667,111.436455,-0.946876,166.260437,15.993263,-75.215057,409.163940
603,5.025000,111.286911,-0.853478,166.074310,15.926465,-75.325935,408.892029
604,5.033333,111.117035,-0.726723,165.949387,15.875978,-75.506165,408.582703
605,5.041667,110.971352,-0.594004,165.841782,15.817346,-75.716660,408.278778
606,5.050000,110.811470,-0.462139,165.822525,15.767555,-75.976753,407.963196
607,5.058333,110.634804,-0.325690,165.874710,15.723774,-76.249725,407.616394
608,5.066667,110.452126,-0.191740,165.901459,15.689066,-76.561928,407.258240
609,5.075000,110.294250,-0.067152,165.924057,15.644414,-76.785202,406.973511
610,5.083333,110.099373,-0.008268,166.088425,15.594913,-76.857178,406.715607
611,5.091667,109.882072,0.043840,166.241379,15.560992,-76.892708,406.384491
612,5.100000,109.686546,0.120620,166.251678,15.507092,-76.890388,406.080750
613,5.108333,109.506844,0.192921,166.213104,15.443704,-76.838974,405.845245
614,5.116667,109.337601,0.201747,166.237061,15.377261,-76.760269,405.625854
615,5.125000,109.173248,0.217982,166.306595,15.334597,-76.640762,405.423798
616,5.133333,109.033844,0.214035,166.332367,15.307872,-76.564713,405.256165
617,5.141667,108.915382,0.201757,166.340332,15.271404,-76.505508,405.131317
618,5.150000,108.826485,0.154812,166.399887,15.216095,-76.453362,404.984711
619,5.158333,108.743210,0.103195,166.517700,15.195399,-76.405319,404.855072
620,5.166667,108.685432,0.043678,166.602036,15.181950,-76.368095,404.758209
621,5.175000,108.615273,-0.011953,166.642242,15.154737,-76.331993,404.709625
622,5.183333,108.556793,-0.009860,166.667099,15.149112,-76.314781,404.684814
623,5.191667,108.537788,-0.043384,166.671692,15.188409,-76.307549,404.627808
624,5.200000,108.513794,-0.072932,166.750977,15.251740,-76.325279,404.591583
625,5.208333,108.515450,-0.076219,166.780121,15.282361,-76.474022,404.501068
626,5.216667,108.533394,-0.072657,166.727768,15.287337,-76.790062,404.426453
627,5.225000,108.612984,-0.035650,166.632263,15.279423,-77.159210,404.323730
628,5.233333,108.656166,-0.029817,166.598648,15.285249,-77.589607,404.231445
629,5.241667,108.737503,-0.036212,166.582123,15.290717,-78.010445,404.013580
630,5.250000,108.802834,-0.059129,166.753723,15.329082,-78.452774,403.876007
631,5.258333,108.899094,-0.116112,166.829529,15.350548,-78.902939,403.743988
632,5.266667,108.990585,-0.100857,166.797287,15.399864,-79.232002,403.677429
633,5.275000,109.093552,-0.139468,166.880920,15.450167,-79.384529,403.710358
634,5.283333,109.139740,-0.193932,166.998993,15.523130,-79.409927,403.695862
635,5.291667,109.125534,-0.224068,167.122620,15.614625,-79.430740,403.690216
636,5.300000,109.135468,-0.219355,167.147003,15.665432,-79.434486,403.678925
637,5.308333,109.144150,-0.216325,167.085587,15.695376,-79.443169,403.657379
638,5.316667,109.140419,-0.195591,167.043915,15.716408,-79.444931,403.656921
639,5.325000,109.124939,-0.174452,167.054993,15.722515,-79.439751,403.675354
640,5.333333,109.124649,-0.193064,167.039200,15.714198,-79.434532,403.650665
641,5.341667,109.129677,-0.207712,167.050186,15.716705,-79.432007,403.644958
642,5.350000,109.144310,-0.229904,167.070862,15.734651,-79.434586,403.656494
643,5.358333,109.154144,-0.262314,167.105850,15.763380,-79.444725,403.681152
644,5.366667,109.163734,-0.284309,167.142929,15.777230,-79.442513,403.668762
645,5.375000,109.173996,-0.313228,167.188889,15.789976,-79.450417,403.677765
646,5.383333,109.187637,-0.341631,167.312485,15.815619,-79.475945,403.729980
647,5.391667,109.204903,-0.370675,167.419891,15.847200,-79.484642,403.712219
648,5.400000,109.214607,-0.393471,167.521378,15.864337,-79.493294,403.726288
649,5.408333,109.204414,-0.393875,167.549042,15.873462,-79.499527,403.718323
