Rotation X,Rotation Y,Rotation Z,Position X,Position Y,Position Z
0,0.035882813,-0.029894754,0.058875291,0.02527493,-0.015704974
0,0.008379854,-0.033904728,0.094410326,0.01541019,-0.007312199
0,-0.010896816,-0.015791161,0.114583155,0.009311675,-0.004374793
0,-0.01586105,0.000526539,0.131196565,-0.006496048,0.014535399
0,-0.021894524,-0.000422937,0.137472516,-0.010060497,0.031682523
0,-0.033228297,-0.03433362,0.170568406,-0.004239598,0.027145443
0,-0.017327811,-0.043552539,0.184028196,0.008882438,0.021720264
0,0.0148256,-0.062648082,0.211661754,0.015632203,0.035662615
0,0.032817292,-0.08555802,0.216634168,0.023362794,0.036630704
0,0.073261114,-0.09260262,0.208827935,0.022942084,0.054933568
0,0.111334791,-0.125325505,0.221280381,0.047103709,0.054586093
0,0.113203944,-0.18215123,0.189562378,0.043696135,0.082047535
0,0.124573455,-0.157382814,0.162837177,0.046917121,0.09336781
0,0.130024225,-0.147524229,0.159805371,0.031009702,0.111257554
0,0.125659964,-0.102955981,0.121457418,0.006551538,0.135887443
0,0.1100125,-0.069306892,0.104576646,-0.01005137,0.141267339
0,0.071132272,-0.08148743,0.111709728,-0.046266079,0.143754757
0,0.030737377,-0.076373539,0.117532295,-0.079259746,0.145186238
0,0.01689003,-0.05563132,0.125636387,-0.110505764,0.145743023
0,-0.028692929,-0.054905454,0.148920547,-0.133220929,0.128797748
0,-0.058352384,-0.048450731,0.146102833,-0.1583408,0.126348837
0,-0.064989022,-0.037167788,0.131901414,-0.175900066,0.125147007
0,-0.069679644,-0.033196837,0.125827131,-0.168883296,0.121104567
0,-0.051102389,-0.000674755,0.083274204,-0.174795705,0.142766622
0,-0.050839508,-0.031752791,0.075106185,-0.153296656,0.156871365
0,-4.88E-05,-0.040008472,0.092160472,-0.10803326,0.166993393
0,0.021116658,-0.070680778,0.096610985,-0.06280661,0.171695323
0,0.072303695,-0.09025299,0.120316515,-0.014184201,0.176753043
0,0.11475301,-0.119247321,0.141459492,0.015285666,0.201008846
0,0.167233205,-0.090181862,0.131866576,0.030056409,0.219650692
0,0.173059645,-0.105260273,0.194019377,0.061095415,0.195205162
0,0.160538586,-0.127403305,0.21316224,0.086191198,0.158018688
0,0.1831421,-0.085653175,0.194403917,0.068680617,0.158194161
0,0.160268971,-0.066146161,0.202888471,0.058331781,0.136714224
0,0.107722451,-0.073202742,0.201299498,0.041743255,0.104865434
0,0.068277276,-0.037537066,0.180589076,-0.008770784,0.111874955
0,-0.000265586,-0.02760038,0.163899306,-0.032775529,0.08034132
0,-0.05278685,-0.015773536,0.134018749,-0.075228742,0.072541779
0,-0.045114749,-0.008589097,0.117767417,-0.084415638,0.066329864
0,-0.048540304,-0.025401714,0.129377244,-0.084929143,0.043603624
0,-0.018345921,-0.030731393,0.119289281,-0.085334035,0.026399704
0,0.016105489,-0.051196393,0.105336981,-0.084368468,0.006030769
0,0.047142809,-0.071340717,0.071724368,-0.092954812,0.001877225
0,0.092865772,-0.079733097,0.050623291,-0.088672751,-0.005274404
0,0.107134855,-0.103928435,-0.021625083,-0.091830225,-0.022187546
0,0.098603499,-0.091111216,-0.073864179,-0.105352943,-0.001490538
0,0.082476023,-0.068470806,-0.160762697,-0.133069553,0.032495522
0,0.066884098,-0.085343231,-0.208301832,-0.126571431,0.034208878
0,0.055558417,-0.040049483,-0.261295006,-0.139692799,0.062900721
0,0.040539181,-0.027504238,-0.286379222,-0.124931664,0.061014407
0,0.034650339,0.005179405,-0.331361692,-0.133000271,0.07464843
0,0.036560933,0.006793208,-0.339484239,-0.131608652,0.075516383
0,0.003452518,-0.007952048,-0.346982022,-0.127913399,0.059806055
0,0.005746656,-0.004364599,-0.353979599,-0.162012727,0.076693073
0,-0.015899425,-0.00051446,-0.343135901,-0.170650591,0.072178046
0,-0.050789608,-0.028104515,-0.34736732,-0.16847607,0.055117187
0,-0.043772322,-0.022213761,-0.322622879,-0.162229716,0.053786847
0,-0.045739932,0.004331148,-0.320435748,-0.153730631,0.063709167
0,-0.055884215,-0.008709863,-0.297690623,-0.12394488,0.064581993
0,-0.033044636,-0.005651917,-0.252091349,-0.075666819,0.059025008
0,0.010311901,0.011373585,-0.230409252,-0.03686093,0.060248666
0,0.034913868,0.014505563,-0.202951031,-0.003146065,0.064323259
0,0.071115619,0.005407277,-0.152651782,0.04120297,0.054715492
0,0.096167353,0.005377165,-0.16495074,0.035088729,0.074060338
0,0.11559803,0.019099257,-0.177588313,0.017120312,0.098882538
0,0.119771573,-0.008796906,-0.147031979,0.023339329,0.076183943
0,0.088127483,-0.026429723,-0.157619623,-0.017284511,0.091232865
0,0.0566062,-0.048624204,-0.158051842,-0.043072417,0.075909822
0,0.02821463,-0.013266571,-0.202244524,-0.116707514,0.105422943
0,-0.02584665,-0.016544559,-0.208411553,-0.154782556,0.100535442
0,-0.066943886,0.004629497,-0.248607747,-0.215845465,0.117446531
0,-0.10823529,0.002581299,-0.277643301,-0.255379722,0.131304306
0,-0.148382782,0.005171446,-0.30508815,-0.284943607,0.138884627
0,-0.14568995,-0.022964524,-0.273411313,-0.278261837,0.123562301
0,-0.114071795,-0.011046753,-0.276603859,-0.291742496,0.147624736
0,-0.092858074,-0.030542758,-0.234482042,-0.260475559,0.139847838
0,-0.064601524,-0.025144466,-0.21492178,-0.249217827,0.161558144
0,-0.059826202,-0.028290186,-0.170294903,-0.193187864,0.140685065
0,-0.040988694,-0.031611998,-0.115308974,-0.138200528,0.123971105
0,-0.01943023,0.01088555,-0.091425441,-0.106862679,0.129754839
0,-0.004475083,0.01418472,-0.028421326,-0.027947024,0.105992521
0,0.031441302,0.014930583,-0.000907003,0.006298155,0.093324088
0,0.067917924,0.003540541,0.014014009,0.019849767,0.10792248
0,0.090495077,0.017266474,0.028601069,0.045960262,0.112761303
0,0.089644325,0.007512038,0.031786925,0.055473232,0.11540397
0,0.073554348,-0.032035861,0.069245999,0.06747588,0.105111109
0,0.046007848,0.017099623,0.03782169,0.027464158,0.12428999
0,0.031186242,0.004398278,0.033742151,-0.006122561,0.137099502
0,0.000983315,0.005425065,0.051862757,-0.032555321,0.134607599
0,-0.032968514,-0.01413855,0.060240438,-0.049590264,0.126815855
0,-0.064821867,-0.002306242,0.073374601,-0.063425417,0.12390623
0,-0.087371133,0.005917063,0.074704566,-0.087334363,0.127714635
0,-0.088891394,0.033623286,0.073934858,-0.099854628,0.126697086
0,-0.093670119,0.032094077,0.085896976,-0.087001114,0.107174386
0,-0.088493099,0.004549889,0.108607087,-0.065909184,0.082791166
0,-0.065888655,0.009902925,0.103146584,-0.063352854,0.087091504
0,-0.013526229,0.006723162,0.091972974,-0.06498814,0.093085203
0,0.030297015,0.00705777,0.112148443,-0.034032815,0.081883218
0,0.032299431,-0.008605043,0.109072681,-0.004744812,0.070023928
0,0.050875074,-0.014417559,0.108447039,0.017313065,0.054754542
0,0.05562657,0.00921173,0.092233373,0.020368301,0.053786882
0,0.056740199,0.014760817,0.073124506,0.000681147,0.058371929
0,0.047758974,-0.007334495,0.094339718,0.025271613,0.026146066
0,0.045572986,-0.031322117,0.070021338,-0.011664643,0.033331292
0,0.035747815,-0.014350644,0.061025139,-0.02628463,0.027009211
0,0.017893307,-0.003848356,0.040810488,-0.050642537,0.023268888
0,-0.017138209,-0.017832877,0.036547458,-0.054909218,0.011528526
0,-0.0574866,-0.007705403,0.010665712,-0.075880884,0.010407511
0,-0.082182426,0.026080811,-0.01086494,-0.066996417,-0.004279166
0,-0.083054016,0.028955656,-0.023573193,-0.072124617,-0.001999995
0,-0.074931423,0.017775591,-0.033100976,-0.071964085,0.002070774
0,-0.050397713,0.013884459,-0.047221794,-0.057267105,0.007556425
0,-0.013258056,0.003573516,-0.057112415,-0.049128077,0.023401936
0,0.022639149,-0.019950072,-0.053604999,-0.027053307,0.027999443
0,0.057497204,-0.031692902,-0.048692221,-0.005115734,0.039124053
0,0.068158545,-0.014707305,-0.054149375,0.003216052,0.048932409
0,0.071658501,-0.022323946,-0.044370351,0.014164897,0.058511823
0,0.083287308,0.002735437,-0.033196188,0.026517876,0.055966051
0,0.085936782,0.001223909,-0.003215991,0.024497674,0.057953349
0,0.066684167,-0.026166923,0.034293749,0.044898843,0.032712487
0,0.0412589,0.015292474,0.022493898,0.002181867,0.050224861
0,0.014734132,0.019699605,0.050814924,0.000963405,0.030724238
0,-0.014491117,0.021518538,0.048810083,-0.015549276,0.030284758
0,-0.030177959,0.011650523,0.076264083,-0.018024491,0.016037858
0,-0.042866945,-0.005845073,0.073178384,-0.037114561,0.029507138
0,-0.040834479,-0.011962045,0.063538062,-0.053861968,0.045614797
0,-0.024379165,-0.024239032,0.067763906,-0.052754619,0.048461161
0,0.001234109,-0.052846325,0.056950244,-0.062485702,0.055263327
0,0.037625355,-0.055283894,0.037302224,-0.07446638,0.067405374
0,0.045059929,-0.072617239,0.013159197,-0.093717572,0.072394012
0,0.047221855,-0.025146734,-0.016043337,-0.10450906,0.079107398
0,0.022981046,-0.050507678,-0.022922409,-0.106958687,0.061827573
0,-0.010645134,-0.021978498,-0.050402088,-0.132750688,0.05898869
0,-0.034843565,5.37E-05,-0.080662483,-0.161734367,0.063593512
0,-0.047954523,-0.010460008,-0.108111923,-0.191082686,0.069253116
0,-0.042433947,-0.025455178,-0.111021482,-0.187189545,0.055269329
0,-0.024691818,-0.010219698,-0.164220179,-0.221933374,0.07548627
0,-0.013251537,-0.057442266,-0.178577687,-0.201126371,0.061758135
0,0.018664019,-0.022501636,-0.19460186,-0.200895533,0.081789212
0,0.020668686,-0.00455788,-0.215960516,-0.194826997,0.096693833
0,0.022395458,0.008985541,-0.239625586,-0.183916526,0.100928207
0,0.019643752,0.001382481,-0.223358427,-0.148898309,0.079707817
0,0.027915191,-0.008166731,-0.219384974,-0.142738515,0.077616286
0,0.010927632,-0.020865293,-0.227081443,-0.137197608,0.064457162
0,0.024699159,-0.019331846,-0.211217373,-0.144645316,0.063391702
0,0.01369774,-0.030371888,-0.214960597,-0.136916456,0.043811455
0,0.010506011,-0.009564132,-0.206895068,-0.136393051,0.038610118
0,0.001482625,0.001573757,-0.20324761,-0.137663175,0.037160501
0,-0.011965744,-0.003410935,-0.193024956,-0.121857524,0.02155668
0,-0.032481179,-0.031166113,-0.187710849,-0.089942584,-0.004468796
0,-0.019246941,0.009760094,-0.184919857,-0.096142172,0.009396601
0,-0.016382956,0.008425527,-0.178326735,-0.073296284,-0.010856301
0,-0.017428387,0.010097393,-0.183299628,-0.048579044,-0.015762504
0,-0.007928116,0.032941054,-0.178958781,-0.041967699,-0.008223578
0,-0.013743856,0.016574975,-0.191057458,-0.032697368,-0.000447397
0,0.000827503,0.012769765,-0.17512771,-0.016885112,-0.002036068
0,0.00891222,-0.01036168,-0.160510529,0.005018348,-0.005574139
0,0.026401597,0.002469089,-0.143146771,0.041546504,-0.013633173
0,0.03102413,0.007844655,-0.14367541,0.032323729,-0.010933477
0,0.025308232,0.005036085,-0.152616041,0.037374365,0.00457966
0,0.011265001,0.013596405,-0.131415698,0.080986605,-0.022664527
0,0.012655108,0.038650166,-0.130441941,0.079421268,-0.010155795
0,0.017156817,0.051363752,-0.10869632,0.097919533,-0.020113451
0,0.018136886,0.039750401,-0.094522417,0.112926226,-0.022466057
0,0.019803787,0.061455306,-0.079985793,0.102151362,-0.017023991
0,0.020105403,0.055295464,-0.061272029,0.09953124,-0.025318113
0,0.010602162,0.044903258,-0.042975802,0.083786354,-0.031975725
0,-0.003264192,0.027206986,-0.020430024,0.074924985,-0.045526093
0,-0.012801361,0.018990039,-0.001430507,0.05994761,-0.06032094
0,-0.017904801,0.006210468,0.007879801,0.033481003,-0.072766676
0,-0.021984506,0.008700692,0.010616874,0.024288995,-0.071078426
0,-0.018007085,0.015978245,0.008883496,0.016329572,-0.072844326
0,-0.029846393,0.019015307,0.019231958,0.037009826,-0.092180441
0,-0.024069102,0.032247464,0.007058291,0.006770794,-0.069867598
0,-0.019210145,0.026110861,0.017742318,0.019142301,-0.074060547
0,-0.007220345,0.022679426,-0.001201983,0.001791985,-0.060701071
0,0.002953274,0.017616595,-0.006101936,-0.008017661,-0.054055998
0,0.000398145,-0.000554646,-0.007919336,-0.006653378,-0.048637369
0,0.002495696,-0.000241572,-0.008844942,-0.018675929,-0.043851616
0,-0.002562902,-0.001777629,-0.01911563,-0.021419177,-0.034625996
0,-0.003889476,0.00284841,-0.011146809,-0.024412895,-0.034834932
0,-0.016571158,0.012506926,-0.0223189,-0.032211128,-0.033928317
0,-0.020767614,0.004085754,0.003767751,0.000776161,-0.061354845
0,-0.009238009,0.023675376,0.000326744,0.002286557,-0.061782072
0,-0.013470636,0.010287605,-0.009128915,0.012073886,-0.062341421
0,-0.007070559,0.020797026,-0.002515827,0.038609026,-0.074825041
0,-0.004197892,0.028158064,-0.018467389,0.034696091,-0.060846237
0,-0.005418388,0.036695449,-0.018920056,0.047165765,-0.067024995
0,-0.009329745,0.035748987,-0.024409073,0.053116122,-0.069905059
0,-0.014797431,0.025038583,-0.018376108,0.061442276,-0.077104183
0,-0.007858409,0.016783615,-0.028802779,0.064358591,-0.077057164
0,0.008188947,0.006070699,-0.031758923,0.058571646,-0.076067188
