Rotation X,Rotation Y,Rotation Z,Position X,Position Y,Position Z
-0.014908525,0.03102413,0.007844655,-0.14367541,0.032323729,-0.010933477
0.010337627,0.025308232,0.005036085,-0.152616041,0.037374365,0.00457966
-0.008695678,0.011265001,0.013596405,-0.131415698,0.080986605,-0.022664527
-0.017520871,0.012655108,0.038650166,-0.130441941,0.079421268,-0.010155795
-0.028851392,0.017156817,0.051363752,-0.10869632,0.097919533,-0.020113451
-0.017004695,0.018136886,0.039750401,-0.094522417,0.112926226,-0.022466057
-0.026419492,0.019803787,0.061455306,-0.079985793,0.102151362,-0.017023991
-0.014242816,0.020105403,0.055295464,-0.061272029,0.09953124,-0.025318113
-0.013812939,0.010602162,0.044903258,-0.042975802,0.083786354,-0.031975725
-0.017778313,-0.003264192,0.027206986,-0.020430024,0.074924985,-0.045526093
-0.024016669,-0.012801361,0.018990039,-0.001430507,0.05994761,-0.06032094
-0.023783888,-0.017904801,0.006210468,0.007879801,0.033481003,-0.072766676
-0.030967694,-0.021984506,0.008700692,0.010616874,0.024288995,-0.071078426
-0.027345608,-0.018007085,0.015978245,0.008883496,0.016329572,-0.072844326
-0.052054079,-0.029846393,0.019015307,0.019231958,0.037009826,-0.092180441
-0.039970417,-0.024069102,0.032247464,0.007058291,0.006770794,-0.069867598
-0.03057204,-0.019210145,0.026110861,0.017742318,0.019142301,-0.074060547
-0.018920709,-0.007220345,0.022679426,-0.001201983,0.001791985,-0.060701071
-0.00488999,0.002953274,0.017616595,-0.006101936,-0.008017661,-0.054055998
-0.000917774,0.000398145,-0.000554646,-0.007919336,-0.006653378,-0.048637369
-0.008404227,0.002495696,-0.000241572,-0.008844942,-0.018675929,-0.043851616
0.004745768,-0.002562902,-0.001777629,-0.01911563,-0.021419177,-0.034625996
-0.001961229,-0.003889476,0.00284841,-0.011146809,-0.024412895,-0.034834932
-0.009257922,-0.016571158,0.012506926,-0.0223189,-0.032211128,-0.033928317
-0.019294815,-0.020767614,0.004085754,0.003767751,0.000776161,-0.061354845
-0.030149904,-0.009238009,0.023675376,0.000326744,0.002286557,-0.061782072
-0.023701436,-0.013470636,0.010287605,-0.009128915,0.012073886,-0.062341421
-0.029892472,-0.007070559,0.020797026,-0.002515827,0.038609026,-0.074825041
-0.031437943,-0.004197892,0.028158064,-0.018467389,0.034696091,-0.060846237
-0.032553779,-0.005418388,0.036695449,-0.018920056,0.047165765,-0.067024995
-0.032952452,-0.009329745,0.035748987,-0.024409073,0.053116122,-0.069905059
-0.038757186,-0.014797431,0.025038583,-0.018376108,0.061442276,-0.077104183
-0.03460455,-0.007858409,0.016783615,-0.028802779,0.064358591,-0.077057164
-0.030468975,0.008188947,0.006070699,-0.031758923,0.058571646,-0.076067188
-0.019907076,0.022826879,0.009031904,-0.029736442,0.050878917,-0.074957616
-0.020798448,0.011460071,0.010259559,-0.05015133,0.039771563,-0.07664553
-0.009190536,0.006695611,0.011454607,-0.056522543,0.047339933,-0.079890211
-0.012403874,-0.006494338,0.025665475,-0.073159909,0.043087098,-0.073256082
-0.025301342,-0.026477707,0.031536239,-0.085247714,0.056871507,-0.083300718
-0.003791883,-0.030180725,0.022934123,-0.09646461,0.049752704,-0.077516043
-0.019742985,-0.032897624,0.037730356,-0.130712184,0.026278932,-0.055845882
0.024249271,0.003520474,0.010371239,-0.110568761,0.035545902,-0.062576331
0.027370819,0.020663533,0.00516026,-0.104872,0.026912541,-0.054006431
0.030548644,0.025776987,-0.013370548,-0.089765331,0.02634963,-0.055873589
0.021777702,0.022729923,-0.01246774,-0.084309374,0.021675266,-0.046835108
0.009164871,0.021941269,-0.016846387,-0.066658705,0.0293182,-0.046611549
0.011878096,0.019756927,-0.013907477,-0.065458728,0.031911542,-0.039941109
0.012731933,0.01925325,-0.00952866,-0.074484021,0.035205419,-0.036950872
0.013879835,0.017534795,0.006544938,-0.086715817,0.026119962,-0.026234195
0.019035666,0.02960068,0.009878572,-0.070694157,0.029709634,-0.019065468
0.010422131,0.030040287,0.010946638,-0.066557325,0.036780009,-0.01561357
0.013377045,0.031473236,0.015187285,-0.07768033,0.018612971,0.001219042
0.026522673,0.032830978,-0.00865838,-0.057060571,0.020781143,-0.004772787
0.03445267,0.025316949,-0.016252661,-0.061315514,0.001509703,0.008821069
0.017948741,0.014562844,-0.007126778,-0.047887021,-0.005600385,0.001968437
-0.008664397,-0.007497855,0.00083905,-0.047370749,-0.022294191,-0.000862038
-0.001367926,-0.014347321,-0.003770453,-0.03392175,-0.018779155,-0.007720942
-0.004223083,-0.030293764,0.007971445,-0.040113423,-0.024947276,-0.009361125
-0.021756746,-0.035195115,0.020979394,-0.03294644,-0.020276208,-0.010075353
0.000221208,-0.031227914,0.020321338,-0.039299298,-0.021385859,-0.000833272
0.018542505,-0.018508783,-0.01078875,-0.039715535,-0.024447642,0.014761077
0.024322487,0.003790333,-0.003387972,-0.043214887,-0.028995861,0.036433004
0.028264813,0.01826797,-0.030528485,-0.038105115,-0.029871237,0.047433854
0.026649347,0.036712806,-0.001812901,-0.024216941,-0.014466872,0.049547178
0.023135957,0.038253444,-0.016152258,-0.008639078,-0.007720063,0.046297029
0.00242115,0.036086454,-0.011712324,0.001639638,-0.008349671,0.0452575
0.003610361,0.031206138,-0.022201338,0.023391963,-0.004264976,0.02920365
-0.016197375,0.010330598,-0.00983408,0.022629836,-0.009462111,0.025237791
-0.041718788,-0.005422199,-0.018848543,0.043004753,-0.005245572,0.009654731
-0.048069061,-0.023377924,0.009913156,0.021927759,-0.020049154,0.015953356
-0.039178331,-0.023819622,-0.005791799,0.032938678,-0.006955774,0.007433904
-0.029114596,-0.010346396,-0.002835675,0.037671134,-0.004116436,0.010450877
-0.020053539,-0.009887624,-0.026611035,0.023578615,-0.002176895,0.015660728
-0.009634005,0.004645619,-0.000976995,0.008429719,-0.010365974,0.023215726
-0.001843206,0.009207703,-0.005198034,-0.006346143,-0.007652834,0.029372387
-0.006374556,0.010083674,0.002977132,-0.013926613,-0.008385497,0.034944844
0.001193545,0.007344583,-0.00072452,-0.021027523,-0.003359073,0.033064062
0.013629209,0.005445601,0.005953297,-0.03261913,-0.005530474,0.040784918
0.01815495,0.009010115,0.007319082,-0.043182944,-0.012311107,0.045650411
0.026747053,0.003802948,0.001069689,-0.048175908,-0.017602216,0.046014135
0.027022992,0.000613303,0.008009275,-0.040375879,-0.013193009,0.042370146
0.032603311,-0.002838138,-0.008778101,-0.050232358,-0.020809197,0.040822093
0.026647718,-0.007370386,-0.017333079,-0.038383161,-0.02094505,0.031102699
0.036229614,-0.018062201,-0.023616825,-0.048945019,-0.015051569,0.024359367
0.02661246,-0.025652874,-0.020579741,-0.046786754,-0.010116741,0.023280819
0.016583823,-0.023318753,0.003165754,-0.05335838,0.003324549,0.021900089
0.009332926,-0.011459133,0.015790392,-0.053361287,0.022314403,0.02543069
0.009135959,-0.004854944,-0.011326866,-0.038258612,0.050616009,0.01498816
0.025512239,0.014714384,0.004834388,-0.051296851,0.050825107,0.038986411
0.03684078,0.031567101,-0.004148619,-0.031696099,0.071822933,0.041251587
0.027603079,0.036212545,-0.01500743,-0.026037029,0.078497152,0.037433136
0.032534024,0.049650197,-0.015917132,-0.036144406,0.059865904,0.066457724
0.03270119,0.042009895,-0.025313286,-0.007530844,0.07215326,0.052800748
0.017771809,0.01587179,-0.010686256,-0.004860384,0.066247323,0.060574384
-0.011594781,0.003702103,0.016881337,0.023808065,0.078028869,0.054678686
-0.013603629,-0.017064995,0.014122016,0.041004125,0.079482568,0.050423092
-0.044216286,-0.033121811,0.026142059,0.066532444,0.088284328,0.039386064
-0.059420029,-0.036543539,0.031761486,0.082653556,0.08028476,0.048562674
-0.049915643,-0.028384168,0.01411759,0.107067764,0.079141527,0.048645469
-0.036344117,-0.007331349,0.006000913,0.125004443,0.076147251,0.053804466
-0.020950655,-0.007385535,-0.009786189,0.135278426,0.072466549,0.059259355
-0.005531023,-0.014820481,-0.020623682,0.128242936,0.044766791,0.086751194
-0.019680792,-0.023613015,-0.002229297,0.133937236,0.040519942,0.081884971
-0.017774969,-0.032922213,-0.001083488,0.131952074,0.03405497,0.066402066
-0.036247075,-0.05229386,0.00528425,0.135465323,0.024876391,0.052752679
-0.044222751,-0.0702862,-0.001719924,0.14254245,0.042590015,0.019861778
-0.06153294,-0.070674522,0.000150984,0.137529811,0.057946458,-0.005618785
-0.061683459,-0.051254868,-0.002849382,0.121124973,0.076100536,-0.021081882
-0.052324542,-0.020224694,-0.000359092,0.100031715,0.100740415,-0.038757898
-0.031392985,0.008217869,0.000963413,0.080609917,0.111634699,-0.040491192
-0.011839522,0.017502561,0.000518193,0.048718251,0.103503241,-0.027464792
0.000293123,0.02460174,0.010729544,0.049118444,0.111858794,-0.033818536
0.008911208,0.017646122,0.026745233,0.020602786,0.099470565,-0.029729106
0.009152327,0.000248293,0.022105503,0.013685067,0.097006848,-0.038563612
0.017540379,-0.008087692,0.05602179,-0.000446677,0.086435047,-0.039314381
-0.009820485,-0.026789406,0.05744064,0.008676904,0.092594699,-0.049529882
-0.004601568,-0.021934819,0.059979047,0.02190353,0.095059794,-0.062421215
-0.004815478,-0.016634187,0.029839947,0.027676605,0.078934507,-0.066549692
-0.004093005,-0.010044457,0.014105999,0.037046935,0.07438308,-0.0747084
-0.018736237,-0.018377087,-0.018542544,0.061755642,0.089677187,-0.101605276
-0.021605526,-0.020826483,0.005618833,0.05105223,0.083061046,-0.087786111
-0.029000202,-0.028488721,0.004181987,0.051361542,0.098308408,-0.095088832
-0.038180588,-0.031535549,0.017064595,0.045449944,0.109177321,-0.094349029
-0.034401226,-0.019764316,0.037932554,0.038938991,0.135512491,-0.09877128
-0.015052045,0.000302721,0.012594935,0.018948877,0.131322682,-0.073789139
0.007388299,0.024724027,0.007219064,0.007612637,0.161071116,-0.072423761
0.017548994,0.041267187,0.003010689,0.003161657,0.162847698,-0.064229552
0.03183867,0.049141468,0.001043944,-0.01418832,0.149629987,-0.04681031
0.028842229,0.048770822,-0.004428839,-0.004031286,0.15602448,-0.05544664
0.04293981,0.033844773,0.013112042,-0.036626816,0.137181454,-0.051777691
0.034935061,0.006975659,0.032431614,-0.056525089,0.106734611,-0.045271631
0.021761447,-0.006089317,0.040516431,-0.056685273,0.091927812,-0.050555458
0.034394059,-0.02412787,0.032728036,-0.051744958,0.098780028,-0.069350578
0.030077526,-0.024733478,0.016182081,-0.05313373,0.083384615,-0.07102542
0.01430494,-0.01238166,0.026030286,-0.040885491,0.076501626,-0.073967936
0.01468306,-0.00270475,0.020436062,-0.026455209,0.069217475,-0.08450989
0.013547434,0.006711462,-0.009620618,-0.00953273,0.055436235,-0.093359597
0.003691819,0.005002499,-0.028079294,-0.00930129,0.046942185,-0.098221065
0.00841526,0.018513732,-0.022566118,-0.001819085,0.036655017,-0.095489527
0.00183663,0.021290314,-0.014052988,-0.007876894,0.0226118,-0.089512301
0.017041542,0.014847966,-0.025557748,-0.012842699,0.012024583,-0.080215185
0.026216888,0.011354085,-0.01548813,-0.018309982,-0.001481527,-0.069168286
0.030044272,0.002570792,-0.006096643,-0.038725287,-0.031666597,-0.052937455
0.031943108,-0.009402276,-0.012175921,-0.037100329,-0.044532542,-0.049171162
0.032909452,-0.0239728,-0.031831815,-0.024499466,-0.046493408,-0.059678563
0.029383725,-0.022610052,-0.030679236,-0.021054573,-0.045579173,-0.060122837
0.03155739,-0.009770036,-0.034883495,-0.02098272,-0.047532368,-0.051447799
0.019675867,0.002633794,-0.028745667,-0.016974932,-0.038767605,-0.047366067
0.019598373,0.026740346,-0.041530581,-0.006169558,-0.027411956,-0.038951631
0.008327261,0.045950158,-0.036698377,0.006577162,-0.01667124,-0.029789077
0.001075388,0.053812407,-0.044423568,0.01640312,-0.010051199,-0.021688798
-0.006101857,0.052974899,-0.017335791,0.022363376,-0.009444516,-0.014801252
-0.020709781,0.043484986,-0.035789905,0.029840785,-0.003350357,-0.014168972
-0.012723506,0.046522906,-0.014365815,0.017321151,-0.029672044,0.007094862
-0.015261476,0.042226513,-0.030702499,0.026209574,-0.028286554,0.004608812
-0.007429397,0.033953014,-0.028299357,0.017048483,-0.044869779,0.010557969
0.007540337,0.023414379,-0.029147596,0.018861575,-0.054317785,0.007885162
-0.002205946,0.002426587,-0.012911887,0.009632922,-0.062595588,0.008529116
-0.000447782,-0.005963846,-0.024183401,0.013887121,-0.06198234,0.001005574
0.01184294,-0.008086526,-0.014672497,-0.012589421,-0.082364794,0.010473871
0.024942237,0.010444306,-0.024463504,-0.002749007,-0.08019784,0.008023271
0.015269065,0.016764934,-0.0327432,-0.004682469,-0.092149111,0.01764101
0.012370332,0.02030123,-0.040679719,0.00561043,-0.083781042,0.006759257
0.01318834,0.011169172,-0.038289801,-0.003417515,-0.083677695,0.000209075
0.00374037,-0.00431486,-0.050485154,0.000357277,-0.067300328,-0.02050467
-0.00615016,-0.004378932,-0.039845316,0.007444013,-0.066210453,-0.01806932
-0.0184857,-0.001114303,-0.04879863,0.022023468,-0.029014056,-0.041088506
-0.034280729,0.020476414,-0.035339862,0.036753029,-0.016371835,-0.037795599
-0.060306932,0.037366821,-0.045059854,0.044197133,0.004253396,-0.050173439
-0.055383023,0.063289828,-0.043245297,0.046230557,0.032734202,-0.064580392
-0.059260096,0.064388667,-0.052593691,0.051842597,0.046018995,-0.078406909
-0.079473072,0.05523157,-0.035752596,0.037430746,0.039764947,-0.079560262
-0.084554842,0.040992667,-0.031174626,0.024031733,0.039080946,-0.088292032
-0.08765128,0.017161783,-0.028163761,0.002923062,0.042935824,-0.10209183
-0.08044277,0.006692047,-0.012709878,-0.019323934,0.021888041,-0.101992774
-0.080546094,-0.001104876,0.006847488,-0.02976232,0.007960773,-0.098360731
-0.088636997,-0.014814321,-0.005929679,-0.028045915,0.01428079,-0.106475226
-0.074679622,-0.026063106,0.010082672,-0.06584533,-0.02142298,-0.078660227
-0.066428774,-0.016564468,0.003833336,-0.055294536,-0.013106283,-0.086235089
-0.061591617,-0.010077512,-0.008907318,-0.060966822,-0.03113982,-0.07426445
-0.062120168,-0.014815708,-0.046148105,-0.066787263,-0.026535482,-0.090966643
-0.072093581,-0.014468053,-0.031991405,-0.076175443,-0.046358834,-0.080985252
-0.066559758,-0.011007477,-0.027757478,-0.093087792,-0.062275238,-0.070078362
-0.060959116,-0.012693809,-0.053644206,-0.076475716,-0.035174362,-0.093085051
-0.05913506,-0.008526248,-0.054756225,-0.070745515,-0.031289303,-0.089247117
-0.07744061,-0.006689481,-0.028484636,-0.087486445,-0.033240016,-0.067751056
-0.08140426,0.009644199,-0.030021704,-0.09408918,-0.016526326,-0.050515448
-0.083973078,0.05677562,-0.041973835,-0.077262469,0.009670378,-0.041277591
-0.088180929,0.100909436,-0.051810886,-0.0580084,0.019227464,-0.016570847
-0.111681945,0.13889858,-0.046018934,-0.029366554,0.046499229,-0.005333435
-0.112264185,0.164800419,-0.060859886,-0.019174339,0.070907477,-0.013394548
-0.122750856,0.157800104,-0.040960554,-0.028871912,0.041045359,0.011165891
-0.110755476,0.147345722,-0.058115086,-0.023202859,0.029143983,0.003480586
-0.133581003,0.128337279,-0.063708544,-0.011507277,0.02225179,-0.020349515
-0.11915816,0.099312306,-0.070685565,-0.01693298,-0.009353182,-0.033121607
-0.133085619,0.051613392,-0.069078846,-0.042033427,-0.056614613,-0.034973803
-0.138208405,0.004593475,-0.062748772,-0.051248025,-0.084822499,-0.062197562
-0.134986138,-0.038378326,-0.062813017,-0.047816847,-0.111828393,-0.076141289
-0.133539411,-0.072037384,-0.061382704,-0.059885274,-0.132763072,-0.092478039
-0.144440105,-0.102442836,-0.049039581,-0.079620387,-0.14722216,-0.103998183
-0.131959755,-0.107258482,-0.082887579,-0.090506337,-0.159693498,-0.118033022
-0.127030252,-0.128878697,-0.078961336,-0.137678791,-0.176796704,-0.125271107
-0.127459825,-0.10722559,-0.074575943,-0.099532853,-0.132073923,-0.14202517
-0.124337804,-0.111209989,-0.064711698,-0.147629207,-0.132407768,-0.134449785
-0.132625599,-0.077656032,-0.032711568,-0.156831772,-0.101617137,-0.128049752
-0.11776088,-0.055259312,-0.036688483,-0.149498456,-0.062170083,-0.11448819
-0.125137478,-0.026537003,-0.064360839,-0.152555666,0.001440974,-0.125992462
-0.116902968,0.005239198,-0.007238053,-0.165606231,-0.003113161,-0.081732781
-0.121181038,0.016727168,0.004089381,-0.151843769,0.03399262,-0.077232183
-0.114342183,0.023844468,0.007784493,-0.153192665,0.062316958,-0.072519481
-0.109769528,0.020227361,0.000980125,-0.158316946,0.088295734,-0.067757932
-0.092803481,0.023921347,0.027604086,-0.170808189,0.064991351,-0.028304686
-0.0832098,0.022705191,0.035003368,-0.154768888,0.088839973,-0.037543134
-0.075646325,0.034278678,0.032801015,-0.166821471,0.072488085,-0.014366377
-0.069651956,0.020179325,0.005131062,-0.146434172,0.072921188,-0.016676092
-0.054968038,0.019972791,0.020320562,-0.155121076,0.047512267,0.003246061
-0.041750346,0.015580263,0.002042175,-0.152455934,0.044194727,-3.29E-05
-0.004574335,0.020205277,-0.010742056,-0.153657803,0.029884055,0.011617967
0.014164248,0.0238537,-0.024540675,-0.153880152,0.012137946,0.022912425
0.033044385,0.024585396,-0.013386404,-0.163141693,-0.011998754,0.040152607
0.026891366,0.018428031,0.015189141,-0.172075575,-0.021277236,0.043234919
0.020796876,0.001763055,0.0215474,-0.171954771,-0.005161781,0.027234758
0.031065697,0.005487537,0.030734332,-0.175633114,-0.021256185,0.042249236
0.023247055,0.028188912,0.031624249,-0.145510061,-0.015210344,0.044669836
0.0484273,0.064072198,0.008983315,-0.132399829,-0.033595513,0.050808199
0.057398775,0.094342003,-0.019480342,-0.107556978,-0.049985687,0.052735429
0.034314478,0.085830664,-0.011207773,-0.068501746,-0.054441926,0.027989414
0.013323812,0.056919717,-0.012558298,-0.049428885,-0.07206948,-0.001129896
-0.002645208,0.032097401,-0.01241524,-0.030418657,-0.103241233,-0.021739676
-0.01448213,0.004402073,-0.028547261,-0.003239754,-0.124862885,-0.049897866
0.002734598,-0.026146429,-0.027314294,-0.024335226,-0.173206823,-0.048908152
-0.010228614,-0.046849663,0.01064154,-0.003987357,-0.183916847,-0.058587238
-0.000618255,-0.054981731,-0.014041751,-0.014431116,-0.22861601,-0.045741251
-0.002032485,-0.053507717,0.009992145,0.002694873,-0.234430057,-0.056614705
0.007290077,-0.033404005,-0.036714537,0.021380688,-0.256902617,-0.046202865
0.024495106,-0.008427943,-0.037028082,0.03368524,-0.258973652,-0.040686896
0.035372753,-0.002389733,-0.061773895,0.031920305,-0.274219897,-0.034890792
0.02629662,0.005038427,-0.043873591,0.046852245,-0.267362433,-0.033949697
0.013130743,-0.006317053,-0.060404596,0.051185152,-0.271756559,-0.03477171
-0.001234672,-0.001622202,-0.058039941,0.055012414,-0.262965038,-0.038641376
0.023938349,0.01675374,-0.047581097,0.033423677,-0.260215346,-0.022411943
0.02214795,0.033542286,-0.059136614,0.027663406,-0.26324996,-0.011161886
0.028467047,0.032730184,-0.056972459,0.023286399,-0.248176117,-0.020278343
0.047048625,0.034988964,-0.039411216,0.014821471,-0.264434742,-0.002239136
0.034824329,0.025127034,-0.04491817,0.013191124,-0.266840544,0.006053898
0.02226638,0.006880456,-0.046315366,0.0140454,-0.27230666,0.001713679
0.01989069,-0.006630367,-0.032354926,0.00708963,-0.266903385,0.004656984
0.01459975,-0.013455481,-0.060106784,0.017373242,-0.260804479,-0.009370791
0.024601696,-0.014806356,-0.033963585,-0.028971877,-0.304502542,0.019160938
0.010114604,-0.005613579,-0.036727452,-0.018468572,-0.267221472,0.0033417
0.014054184,-0.007882416,-0.060511834,-0.018240628,-0.24696016,-0.002446244
0.035422897,-0.008241278,-0.023446815,-0.045307534,-0.268938207,0.019754326
0.026330944,-0.019631096,-0.027993254,-0.039512646,-0.256203049,0.011368737
0.00453904,-0.042439503,-0.033846986,-0.040278207,-0.255084945,0.011309672
0.015387308,-0.033946633,-0.039511131,-0.039470601,-0.242518947,0.018906902
0.004110885,-0.015114422,-0.001380944,-0.046656317,-0.245864579,0.046041831
0.020303769,-0.001789907,-0.054215602,-0.017066703,-0.19274754,0.029323065
0.008056949,0.012374275,-0.018276348,-0.041280583,-0.199016647,0.057628397
0.018622258,0.025501735,-0.03297902,-0.036796414,-0.184435714,0.0590902
0.016741355,0.045929897,-0.022470242,-0.033384387,-0.168781272,0.060170016
0.023241803,0.045243008,-0.015956844,-0.042801168,-0.173062816,0.068374999
0.026827577,0.039496788,-0.002252405,-0.036879204,-0.167724428,0.063849591
0.013043255,0.012588574,-0.008629646,-0.028132295,-0.153660449,0.05028903
0.002779579,-0.006600913,0.009075975,-0.022067798,-0.167892229,0.059916826
0.012029517,-0.025497068,0.014199455,-0.019217079,-0.169868315,0.055484303
-0.004312206,-0.032158317,-0.000945666,-0.001302346,-0.162332572,0.048769859
-0.000443529,-0.035099533,0.003172973,0.029451205,-0.155234105,0.040027668
-0.022714904,-0.037811981,-0.009353385,0.054034605,-0.138782311,0.03239596
-0.030377434,-0.036496147,-0.02675105,0.065756208,-0.156325758,0.041739345
-0.021380652,-0.01981209,-0.013615938,0.08274003,-0.133048807,0.032191242
-0.021234174,-0.006500075,-0.032667392,0.093464416,-0.144161167,0.043619731
-0.040239505,-0.007524753,-0.052476694,0.125615975,-0.123376852,0.03017239
-0.015969013,-0.004101444,-0.031274228,0.124842161,-0.134713073,0.042862712
-0.0128928,-0.005740835,-0.012876014,0.118170371,-0.145083908,0.057470728
-0.005529833,-0.010430158,-0.021554466,0.11530688,-0.135749636,0.051211115
0.00957521,-0.016474629,-0.047936916,0.115008477,-0.115987509,0.040348651
-0.027155106,-0.025345645,0.001256765,0.096839284,-0.124296688,0.060281255
-0.00208185,-0.020946286,0.000599538,0.087399559,-0.100803453,0.050999247
0.013911778,-0.009404698,-0.022812394,0.076982993,-0.094121693,0.051957083
0.003882397,-0.004501055,-0.021998746,0.082627607,-0.080979612,0.050272987
0.007259368,-0.007642598,-0.002410701,0.059856018,-0.079067937,0.063298964
-0.002568211,-0.012029534,0.008591932,0.068550317,-0.054304298,0.055009432
-0.000375943,-0.013711163,0.000298759,0.055257997,-0.045699798,0.061712899
0.017981822,-0.000868318,0.018652386,0.031572822,-0.054603656,0.081819543
0.022962907,0.003765307,-0.003969365,0.030116947,-0.048547357,0.076430053
0.020932233,0.004102672,-0.009552695,0.040095279,-0.029994353,0.067458942
0.011460761,-4.24E-06,0.005687438,0.028885555,-0.02477132,0.072034126
0.003364393,-0.014063853,0.016326801,0.023372105,-0.020519197,0.07445702
0.012152308,-0.018629612,0.001318853,0.0225808,-0.01732407,0.071414577
0.008959526,-0.009786223,0.02418263,0.024432644,-0.010693824,0.073611494
-0.000469012,-0.012916451,0.015427939,0.022438722,0.004946603,0.057827126
0.002514693,-0.004898293,0.017753283,0.015222751,0.004347439,0.067907406
0.011790749,0.014565732,0.022465,0.016397651,0.00262149,0.064543429
0.01615567,0.014646756,0.005163922,0.015472203,0.017629072,0.059352212
0.02008995,0.016725082,-0.001509477,0.012768893,0.016934789,0.062655499
0.018128282,0.006847272,-0.021827642,0.010346963,0.026272091,0.053481182
0.01561443,-0.008026081,0.009430716,0.008860589,0.025383389,0.049504024
0.001755205,-0.021455733,0.01897579,-0.008448645,0.016625245,0.048897517
0.000201272,-0.025103133,0.029068717,-0.005783034,0.030743807,0.033469663
-0.00478505,-0.025367939,0.026338398,0.004734508,0.042084517,0.018111226
-0.012617244,-0.024879171,0.026385593,-0.007329367,0.037868479,0.023127826
-0.014934176,-0.014173345,0.01267817,-0.00125763,0.043193775,0.016359041
-0.007416532,-0.003456972,0.006570582,-0.001148177,0.043242106,0.022273359
0.002521052,0.000644605,0.00097413,-0.013800707,0.036012665,0.037145899
0.015027483,0.007801677,0.016169061,-0.020411245,0.041348342,0.045376269
0.017246853,0.004788243,0.018988304,-0.030153242,0.033745753,0.059099119
0.010539243,0.000223687,0.020081968,-0.017569423,0.042213917,0.049291498
0.006921448,-0.008302224,0.025576933,-0.024902488,0.029894905,0.052294153
0.014035128,-0.014012976,-0.001452509,-0.008181865,0.043776778,0.029047386
-0.000210948,-0.020698754,0.012191164,-0.025933523,0.026867938,0.026977676
0.003842687,-0.013129003,0.01206862,-0.024444695,0.023858442,0.01786455
0.019916661,-0.00627642,0.002081752,-0.028454982,0.02830078,0.009264419
0.002811827,-0.007150169,-0.000314074,-0.017950958,0.028381072,-0.002747872
0.003839839,-0.016153988,-0.011469389,-0.015596031,0.034044247,-0.016496089
-0.021419509,-0.033022954,-0.001400411,-0.020457969,0.040077172,-0.024695506
-0.013752443,-0.030666436,0.008992289,-0.025029894,0.03221544,-0.025305569
-0.012707974,-0.028976489,0.018814077,-0.02585054,0.02895376,-0.029843747
0.000165936,-0.014726811,0.015863381,-0.028866094,0.016374286,-0.020858148
0.022191572,0.003086593,-0.00083541,-0.027829743,0.020389051,-0.025094662
0.01839281,-0.001715467,-0.002240399,-0.023310576,0.01480633,-0.025828859
0.029195833,-0.004259721,-0.005856754,-0.037326389,0.007755995,-0.014652147
0.043846888,-0.013150164,0.010495777,-0.044789744,0.007253753,-0.013713486
0.050047239,-0.01816319,0.018085519,-0.040413551,0.008400934,-0.01895872
0.040033939,-0.027273238,0.04061924,-0.058407593,-0.02473366,-0.003992578
0.051610235,-0.032438274,0.029819829,-0.054300277,-0.032213563,-0.011443932
0.04803789,-0.037443496,0.019659789,-0.033863943,-0.021415154,-0.025349177
0.052770553,-0.037857932,0.007591971,-0.021583275,-0.032366255,-0.032945913
0.045415323,-0.0440065,-0.010620255,-0.001318844,-0.031942829,-0.052307726
0.040777662,-0.057247535,-0.006152626,0.000298445,-0.03091591,-0.059535677
0.035343137,-0.076715666,0.001529254,-0.007050786,-0.043359298,-0.057930202
0.026302066,-0.089831932,0.017061328,-0.002263045,-0.031937296,-0.059488428
0.036244333,-0.09308674,0.003308048,-0.016693623,-0.029364734,-0.058906875
0.065334129,-0.074467042,0.037454146,-0.049161677,-0.031995076,-0.042760413
0.070223591,-0.061173706,0.022603337,-0.043783676,-0.010140295,-0.042263666
0.06749306,-0.043809646,0.040172266,-0.064604886,-0.010584388,-0.02292472
0.066972056,-0.034743845,0.053642101,-0.061280961,0.020509323,-0.03145853
0.074145367,-0.025246754,0.063590285,-0.077183246,0.023567552,-0.009357829
0.075337159,-0.01714443,0.057668034,-0.07431443,0.024803232,0.002616154
0.089790867,-0.002258423,0.060460661,-0.066904689,0.063643694,0.008514377
0.070442528,0.023072795,0.081862668,-0.066219422,0.070034319,0.028037276
0.085749596,0.052878475,0.06627253,-0.050890813,0.088929228,0.026563709
0.083815657,0.059423075,0.057513861,-0.050552342,0.088810059,0.041895491
0.079776313,0.066191507,0.082412489,-0.044925131,0.106119709,0.050267547
0.069163883,0.049595772,0.071748293,-0.036142547,0.103965167,0.046592403
0.08342544,0.049157326,0.089629338,-0.039595046,0.088533904,0.072458814
0.083991077,0.045159687,0.070147167,-0.010080399,0.081756872,0.076334926
0.093360685,0.032049594,0.049022607,0.016566901,0.079276882,0.071101431
0.089974182,0.004563297,0.048546751,0.029652855,0.049135484,0.077039601
0.075240738,-0.017437043,0.062572847,0.061532192,0.031157033,0.074439658
0.050145112,-0.049493372,0.053900843,0.08554738,0.021078146,0.064242219
0.027778838,-0.060717485,0.060923084,0.111182692,0.011532175,0.064745907
0.028535989,-0.049255089,0.036132551,0.158926304,0.017303731,0.060340055
0.010251623,-0.027074644,0.018153439,0.204448945,0.035846937,0.039126959
-0.009025196,-0.009404235,0.012365753,0.219887317,0.032581619,0.045333674
-0.032316784,0.002243561,-0.004943165,0.243525131,0.038068967,0.040347628
-0.047881202,0.007719877,-0.035564606,0.306997924,0.053257909,0.014891259
